,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,1.8316031143535903e-05,0.005618103474317971,3.713289829539434e-05,2.2125420492661523e-05,1.514194132894906e-05,4.1687576375476944e-05,4.108721346086861e-05,3.296346896685336e-05,2.999260672299564e-05,1.9387892618556285e-05,2.1709095319970594e-05,3.6012466759982234e-05,2.7244531563846368e-05,3.895961322879835e-05,4.988969381356685e-05,4.153053669303769e-05,3.7537694593307916e-05,4.206377755715889e-05,3.3926899576196676e-05,2.9508292604954656e-05,3.875297585149045e-05,1.723387132313032e-05,3.397572601410573e-05,2.4065805180535857e-05,2.9728209519255563e-05,1.652613503254619e-05,3.322301343453851e-05,3.6859552705114316e-05,3.650248006274652e-05,1.717008186501505e-05,4.148941132213392e-05,3.819572242319734e-05,5.0737059117508075e-05,2.55532308399414e-05,2.5716739289838392e-05,5.784145749167593e-05,9.175808927269271e-05,6.097667957021261e-05,0.00010541567801044494,3.549562332356426e-05,3.519121353327666e-05,3.612979182389688e-05,5.237190914644071e-05,3.063249974802776e-05,6.241457336421177e-05,3.090991560978198e-05,5.428885126670587e-05,3.180001137040542e-05,5.3780282162374916e-05,3.030294328940705e-05,7.848454690993661e-05,2.7837650784533143e-05,6.527661501083123e-05,2.614869256220289e-05,1.8247511340527487e-05,3.365816699964637e-05,3.975253203745998e-05,4.590473366675217e-05,6.000809066491126e-05,0.005455764775374058
scale_1,0.0011050699360487185,0.001127436426169481,5.7904643202271826e-05,3.779255411645342e-05,2.662579157764696e-05,5.554264443094491e-05,6.0472748509605114e-05,5.30700497156133e-05,2.0837958158037284e-05,2.7916175779465963e-05,3.0066634198287483e-05,5.1406593302692364e-05,3.585394162202604e-05,3.554952083113022e-05,6.610122690076635e-05,6.946637427118512e-05,5.105544198057461e-05,6.172914976710993e-05,4.359913622783508e-05,2.26550339059288e-05,5.863410778750245e-05,2.0143418848161968e-05,4.3719659271297865e-05,4.579906194853175e-05,3.6022341264871446e-05,2.398930170252388e-05,5.1925897537278964e-05,4.8645310150886825e-05,5.041179490972518e-05,3.6891085451289826e-05,4.8382624647246544e-05,3.840056858225164e-05,5.46069227671703e-05,4.0751508289079666e-05,3.175856186533399e-05,0.00016472765855199696,0.00030125056468823994,5.7074892776731045e-05,7.082424292047731e-05,3.805094346612652e-05,5.328343233918759e-05,4.0663055342422126e-05,7.646283082832984e-05,5.7806175798008836e-05,7.554066670729671e-05,5.2928595628166864e-05,8.160093797140459e-05,2.8782683799779342e-05,6.819686471915981e-05,5.021233777395125e-05,0.00011508683554423259,3.607857909857301e-05,4.897042834342059e-05,3.635634131070958e-05,3.371234179462383e-05,5.505275089843373e-05,5.68750680753224e-05,0.00011118571955558927,0.0002794524349076064,0.015424356171124734
scale_2,0.016441992488661242,0.0026124318409932483,3.800684396135184e-05,3.8154035977406825e-05,3.839032660259379e-05,3.97014327976502e-05,4.7136822914818974e-05,5.687690027818102e-05,5.448871772466307e-05,2.9422421161448524e-05,3.068389858346813e-05,2.673842950258125e-05,4.222357538223711e-05,3.1330629888215724e-05,3.201107847868275e-05,6.576291408007605e-05,7.334244476977497e-05,5.638239381339056e-05,6.297458484617477e-05,4.329287455273327e-05,2.5571700923800707e-05,5.449689574994602e-05,2.331253023903879e-05,4.917594716694806e-05,5.0491506356494394e-05,4.1663957104999975e-05,2.8879438366207424e-05,5.3793570190644996e-05,4.797581131566738e-05,6.205482604826363e-05,4.333712552496596e-05,4.784906505024734e-05,2.510920972385966e-05,4.0452175107442094e-05,5.443959701438612e-05,3.4757113214836614e-05,0.00024041593313869536,0.00037080773543848037,0.00010206700354793058,5.5267485562681945e-05,3.558781746483569e-05,6.571543079181666e-05,3.597405705515633e-05,7.358368628485047e-05,5.7944274242611984e-05,7.282408502342226e-05,7.051865860794763e-05,8.784928952436579e-05,2.2763838986909618e-05,6.9683959789661e-05,5.6002562426283575e-05,0.00011585124092609698,4.2338981100844555e-05,3.072795710264645e-05,3.7670166323577486e-05,4.858884736775929e-05,5.5414531698156845e-05,0.00010323066967927282,0.0005315632807528909,0.001760042473885578
scale_3,0.0017679791088604237,0.006432599453982656,0.001178575562033286,3.503221734328995e-05,2.247250128077494e-05,1.679827388810131e-05,3.7707734830515484e-05,2.23763227983144e-05,2.4249078974734885e-05,2.635610721300716e-05,2.0966518421156544e-05,1.7211039181159516e-05,1.6582650582013797e-05,1.95219881280907e-05,2.2561183575784548e-05,2.471534428130939e-05,4.048095267486562e-05,3.943020956466695e-05,2.645609021179296e-05,2.560707146689121e-05,1.9844713104544725e-05,1.9052709882843155e-05,2.844404077913213e-05,1.7258476152724877e-05,2.5480523048045027e-05,2.8760040004912186e-05,3.20570090952174e-05,1.6877019904846778e-05,2.8398247124643098e-05,2.616194580527492e-05,3.857717957852747e-05,2.21974803790845e-05,2.9915122530071654e-05,1.39197308865115e-05,3.891094044002292e-05,7.846487276527013e-05,2.774487638767609e-05,0.00013381877335509325,0.0001556077334014991,6.303642702513813e-05,2.8715836443016784e-05,2.1747035897056707e-05,5.275167496350108e-05,2.39170115134131e-05,4.0130855978056e-05,3.054505275027217e-05,3.1310826669925584e-05,4.049128333804251e-05,4.1759649986679034e-05,1.3652298243985936e-05,4.020064149704976e-05,3.285314270761204e-05,5.84339192056733e-05,2.2468111104384393e-05,1.4035991663214068e-05,2.694139959424104e-05,4.1908120901229945e-05,0.00010792902501068797,0.001159231706270096,0.001468831780214526
scale_4,1.2690469580256443e-05,0.00044595207572456497,0.0001247611826671137,1.6166650012078946e-05,1.5005569502070629e-05,1.6457367548513335e-05,3.066110607344614e-05,1.5598286929479846e-05,7.830375601790822e-06,9.16354139658548e-06,1.1472135438089446e-05,9.124633347064932e-06,9.607736431448778e-06,1.9566155587182225e-05,2.8782228947607007e-05,2.6180550881427494e-05,2.9881144117552382e-05,2.3428643034589836e-05,1.1060831719547613e-05,1.4106555774527052e-05,1.2702161291233695e-05,1.875778826348273e-05,2.6153115760256986e-05,1.72838978037796e-05,1.1058803275987637e-05,2.1565730248556964e-05,2.897473715124208e-05,2.1811479089543782e-05,1.7187422887334217e-05,1.3385603427813286e-05,1.2169838612628814e-05,1.0197345031784137e-05,1.8643789473478355e-05,3.0200262766871574e-05,0.00011231299736186426,0.0001685718118348494,6.827866174651658e-05,2.341241017040085e-05,2.2360885111025288e-05,2.3438192940738874e-05,1.2274808958156157e-05,1.869618731502651e-05,3.6724516424096204e-05,3.200625280999781e-05,3.4825236472118464e-05,3.0536197451603835e-05,1.3105735199243604e-05,2.112638130268102e-05,2.572340584820188e-05,2.88996138604795e-05,2.0606819899477944e-05,1.3720889783303182e-05,2.1275573743504287e-05,1.6609390575454228e-05,1.71937633859527e-05,3.2562753158451015e-05,0.0001585699806833443,0.001503462940619974,0.0049852848832144655,0.002883662422750152
scale_5,0.006897521024508946,0.0016112009166396504,9.904079338886357e-05,2.7523696178785573e-05,3.132415824186577e-05,3.4335801000826935e-05,4.8862255612145e-05,5.824604665047875e-05,4.1063958198159316e-05,2.2951756727763548e-05,1.881509818032554e-05,2.1311468354343958e-05,2.0580114899105048e-05,3.0338534538148892e-05,5.3227988171811756e-05,6.596097700577347e-05,6.676671725122105e-05,7.10177899957939e-05,6.116641077387267e-05,4.860943770106687e-05,4.5396685045639386e-05,4.146477346846374e-05,5.4199965313753716e-05,6.0272765617030916e-05,4.224603710308595e-05,3.346329707899677e-05,5.272102441172256e-05,6.781055630689743e-05,6.187220866110431e-05,4.0528230764164846e-05,2.387414396618651e-05,1.4405901431091692e-05,2.3035115801782706e-05,4.546557093543112e-05,0.00013850569807975492,0.0003451328537721764,0.0004064065010751937,0.0002271514659301234,7.956923008853654e-05,3.625952379489742e-05,3.246522093019178e-05,2.2311151120586687e-05,4.079208657713516e-05,7.070452625312782e-05,9.278184589801528e-05,0.00010286846769230112,8.708503955903556e-05,5.746101637618391e-05,6.634350737308015e-05,8.069228774485962e-05,7.875122626543402e-05,4.497507880261342e-05,3.000918225817281e-05,4.0193936039351484e-05,4.4998644365022045e-05,5.567253579598306e-05,0.0002260360554784984,0.0017409048990658451,0.0070241722343382116,0.012408135390130724
scale_6,0.015577779895556023,0.006584049666976782,0.0010265617438956045,9.401225088695732e-05,4.367810297104476e-05,4.956653550517944e-05,5.9564079307046716e-05,8.360707496795426e-05,7.904566522022655e-05,4.8242194301180224e-05,3.0296871250926818e-05,2.9681178519291366e-05,3.180242154781547e-05,3.715274446950029e-05,6.14565393009024e-05,9.073473885181305e-05,9.972005686331716e-05,0.00010527750975834398,0.00010567250411259078,8.669528376590773e-05,7.358152629044743e-05,6.65870687695541e-05,7.116173425865556e-05,8.88461588952273e-05,7.900316623502058e-05,5.446485350082198e-05,6.145463205260815e-05,9.406010614359432e-05,0.00010107911456391586,7.814050586911389e-05,4.593122726554022e-05,2.695891361202717e-05,2.415260404590359e-05,4.679159194046395e-05,0.00012761540917677688,0.00035821484606211515,0.0006007953546228823,0.000507029767426517,0.00023125007681865363,8.072327252866624e-05,5.0175750991345764e-05,3.841666160446701e-05,3.956011077026972e-05,8.353044310711367e-05,0.00012611802035446235,0.00015307766583106538,0.0001529591659749858,0.00011307700435070591,9.556946586987837e-05,0.00011569192557646354,0.0001248037508415484,9.606536806546444e-05,5.349341368756061e-05,5.28539144791887e-05,6.537568129594811e-05,7.209703387554225e-05,0.00018425320682416055,0.0013570155309881775,0.006259329395978329,0.015292942188354391
scale_7,0.018570113373967214,0.009456194548852296,0.0017619494875155892,0.00014183418340650965,4.483542089670985e-05,5.358109810762325e-05,5.767516156112919e-05,8.281973824513966e-05,9.206600354074618e-05,6.086399801627623e-05,3.461668587802862e-05,3.320824597507927e-05,3.196146079397111e-05,3.366977685426149e-05,5.9365925070446994e-05,9.581566470575552e-05,0.00010592703600943308,0.00010527096491016215,0.00010691652921761829,9.281182533137089e-05,8.121440205389364e-05,7.061359947441917e-05,7.242076920282654e-05,9.463598418404774e-05,9.759016670092235e-05,6.514484711279376e-05,5.438937660517832e-05,9.093441059576741e-05,0.00011567723417287654,9.974653551802927e-05,6.281722318892213e-05,3.684366580197233e-05,2.895855126836674e-05,4.677378720095967e-05,7.67949229554362e-05,0.0002717121398755288,0.0006209061244470675,0.0006173456443925824,0.0003214055763046241,0.0001096688434544186,6.378221616942009e-05,5.485973571138554e-05,3.813789699085958e-05,7.056857724733673e-05,0.00011498288895397147,0.0001480037391522211,0.00016580267362872308,0.00012251156019928486,8.756898624228761e-05,0.0001104655001993701,0.00014055639351370715,0.00012211710485545774,6.106803740759368e-05,4.88268910916806e-05,7.42555310710116e-05,9.300133193898601e-05,0.00011973622309504085,0.00017041721638078256,0.0031919535018919655,0.014683169779976059
scale_8,0.01846048400323041,0.010822535944040547,0.0018123287894774179,9.071283731062495e-05,4.2714350101431594e-05,6.237144335209718e-05,5.50953031258936e-05,5.760340377693078e-05,8.844984171187219e-05,6.412047742322856e-05,3.808680785652298e-05,3.390713778705493e-05,3.569328347411833e-05,3.9302531555499816e-05,5.328608448826282e-05,9.674223794223744e-05,0.00010644136261522399,7.867163693742182e-05,7.746703842799455e-05,7.523255366100329e-05,6.573963555722668e-05,7.717027800639904e-05,6.125070230276234e-05,7.735907087759342e-05,0.00011245554344663381,8.72636049867267e-05,4.417612997631867e-05,6.799617735112529e-05,0.00010534258245118919,0.00010611984529970326,7.932099292636226e-05,5.795253475307775e-05,5.42294970065199e-05,0.00012741807583020149,0.00013622915765896648,0.00010164033492884552,0.0004003672602086704,0.0006109806404610024,0.000356236048183053,0.0001230164305441086,6.665982604607915e-05,9.721971832420852e-05,5.9426616278417746e-05,6.246508405329334e-05,8.516199947100839e-05,9.16520074508586e-05,0.00012796927973393832,0.00011993830387430686,5.520098954662824e-05,6.926625834954771e-05,0.00011205971565347153,0.00014310278663029051,7.420852574860625e-05,3.8074647772157584e-05,8.609199418308595e-05,0.00027598525799454497,0.0012428315641706442,0.002589665453502501,0.00016138810729696747,0.005766430065874623
scale_9,4.1210623880562344e-05,0.011773148073728701,0.01151349648474288,0.001956814436517419,7.484883747651469e-05,7.314785508138621e-05,0.00010234285211457018,0.0001159401930714543,4.954326229301884e-05,7.677076020977276e-05,8.021546658642422e-05,5.434266324470494e-05,4.651091593752765e-05,6.041220974611124e-05,8.664192923846637e-05,0.00010180911337363069,0.00012967855742057263,0.0001541178944834284,8.858790696987718e-05,5.720169024482771e-05,7.139525215867036e-05,6.665290673410779e-05,0.00011153504341414356,0.00010358804279741841,7.25048250857619e-05,0.00011791770146645512,0.00015695634228933675,9.876834053725833e-05,7.728079881300604e-05,9.92427393777426e-05,0.00011785986450593171,9.144246991179831e-05,8.996385439681318e-05,9.11459826088375e-05,0.00024661681573247545,0.0005427400248936774,0.0003019616334687665,0.0001857870458353536,0.0004670135311765775,0.00037488079607735157,0.0001656590616167753,6.519870036632721e-05,0.0001663571326945113,0.00015571637825594477,0.0001209643191827972,0.00013587816752016482,8.439373359450584e-05,8.877550581379596e-05,0.0001609399458558722,8.918806866952108e-05,8.812349460029774e-05,8.771531983365916e-05,0.00016152382164707257,0.00013553180405080013,7.099649862819477e-05,0.00010435689322658699,0.0002074310014692304,0.002188947757234815,0.010979458130305477,0.011031799401352125
