,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,0.0003962945626518684,11.55901960830735,0.015761071113006318,0.00265620873598698,0.00021636653296873353,0.00025071781548045846,4.2563555723982706e-05,9.979014081792933e-05,6.957544374092719e-05,0.00015486987828877807,0.00020327881456480226,0.00013078987854894228,6.229665629572203e-05,0.0005609570635025301,0.00030698812136068014,1.2334176275343124e-05,2.9146604313638422e-05,8.676094381134389e-06,2.9210262511335986e-05,2.5711658722222607e-05,4.454661649706595e-05,2.8362124967544966e-05,4.3641470409222796e-05,3.82080037489939e-05,1.639653921150986e-05,4.0879557945427076e-05,7.22440046050064e-05,0.00012824586691178566,0.0005867384179812797,4.241449732751027e-05,0.0005237465535360672,3.5502659037686464e-05,8.859908724928153e-05,1.5254285133314945e-05,1.9090687288973894e-05,8.87973599129533e-06,1.7229530879960015e-05,1.0308891038805148e-05,1.140126913273471e-05,2.3076386440404644e-05,1.6348434849671486e-05,2.1337288925083425e-05,2.112199222769311e-05,4.92757625348269e-05,3.807587942076562e-05,5.7543644237448126e-05,7.143377482982316e-05,7.457053159852441e-05,0.00040580786635084,6.7626133070211e-05,0.00035894996753122474,2.1139883236898067e-05,2.5802351826470655e-05,7.949020338673066e-05,3.2063424771615086e-05,1.6308632197387787e-05,1.5654670499439112e-05,0.002571704892241888,0.015601992345692971,11.549224698485853
scale_1,2.1798145135596414,2.2296544504571476,0.04200380058487967,0.00017972968136022112,0.00012894247961586411,0.0002930881854652077,6.203237218787257e-05,2.9891012606939346e-05,6.085469755602097e-05,0.00022660983177544844,0.00015977140375222503,0.00041888351678236635,0.00019321961161457033,0.00038426240276009043,5.991962636717656e-05,1.65001792289371e-05,4.023084960014285e-05,1.053979746726157e-05,3.798068953485e-05,3.1538232989380564e-05,5.271528107430788e-05,3.8959003760614735e-05,3.652480984150118e-05,4.8015856989825465e-05,2.2036073666752132e-05,4.679033711406025e-05,0.00022913042776086245,0.0001689178267176548,0.0007723204884160347,6.0374817947758477e-05,0.0003497398950006415,3.192754715411546e-05,6.241847811049434e-05,1.4591069606444262e-05,1.6486624178462427e-05,1.1268277837500944e-05,2.4972682660327495e-05,2.1727675114887084e-05,1.1909275276291905e-05,3.547787125986491e-05,2.165557650429559e-05,2.7529209318207746e-05,2.6249303463649455e-05,6.746948358591925e-05,5.550575810783785e-05,8.277255354113045e-05,9.332573788958459e-05,6.69222737890245e-05,0.0007585112032972469,2.5659051831307783e-05,0.00027262652458356836,0.0001421335245299333,1.6224010634602596e-05,4.352995016793e-05,2.8100109696767866e-05,1.4383313081412911e-05,0.0006876325706842838,0.186283668654559,0.581034603105176,32.166361231179565
scale_2,34.04699706532861,5.287439223348854,0.018401568750443114,0.00734446915841205,0.0001693546947239155,7.279476317662026e-05,0.0001944403573340348,5.8947978029800196e-05,2.3286234077814935e-05,0.00010064144768253557,9.653720556797963e-05,4.7478982691661966e-05,0.0003147841932281191,0.0002295355050960292,0.00023621755978832078,2.2622317535232613e-05,1.7637176816960617e-05,3.758170079842133e-05,1.0640111474750834e-05,3.8389447039667756e-05,2.2413136934257282e-05,4.497874241813299e-05,3.9596617817643993e-05,2.4543617393937205e-05,3.9428042146056965e-05,4.940718760014211e-05,2.0875992121481018e-05,0.0003780423506008252,6.75892259189372e-05,0.0006059539563104865,4.844941508654124e-05,0.00019178120977558015,3.1303356690211704e-05,3.77841850876625e-05,1.27135071262538e-05,1.5693931035377487e-05,1.0984717071839193e-05,2.4733925488767632e-05,2.3300389192483627e-05,1.4826736481936543e-05,3.0151354579213738e-05,1.8455009508686287e-05,2.889982750865715e-05,2.744766314838688e-05,4.149392441899429e-05,4.64508408645598e-05,8.247068193020884e-05,0.0001206815228682652,0.00010198160887295031,0.0006708062826253027,1.7942236105823422e-05,0.00017612246914124803,0.00018895858734666387,3.3994615689919275e-05,2.6826498540812105e-05,2.4548951459007928e-05,0.0004193468175020172,0.1662817265706388,1.195674062575113,3.665035746113298
scale_3,3.631628319197457,13.188563418422765,2.3385748163959152,0.04719763139871672,0.00017234314835899147,0.00010094981032355653,4.397147193210975e-05,5.428588332180348e-05,4.73835072233898e-05,1.571520952410181e-05,5.46699822991976e-05,2.235866151595629e-05,0.00015206162698419882,8.37545644005972e-05,0.00011225816421350947,6.663133327303141e-05,1.489370684217432e-05,1.4451674804530233e-05,2.0373424534279682e-05,7.686645006543553e-06,2.5424574040940185e-05,1.109646006883248e-05,2.487840187646693e-05,2.53450131942006e-05,1.29000622173066e-05,2.4607943462523398e-05,6.893891881780504e-05,2.7233842035726286e-05,0.0002918678605282721,3.0756246906524355e-05,0.00025480741386927594,2.1909764718729848e-05,6.6371088254797e-05,1.3161714052665083e-05,1.6752585513108502e-05,7.650085891570069e-06,1.191685156855815e-05,6.952165898181069e-06,1.7699932975713597e-05,1.2044560614544184e-05,1.3896015937033193e-05,1.5497632550837587e-05,1.254644425362689e-05,1.6233756641308404e-05,2.552534156576681e-05,1.8530311752121335e-05,2.344286389561797e-05,9.232684701859358e-05,8.978842421295817e-05,0.00014116755105613414,0.00031900774883533283,2.705290800257791e-05,7.359678196772441e-05,8.935217886049448e-05,2.1482446945960556e-05,1.1819637010926634e-05,0.0008242577705468518,0.15279131646182098,2.5993972081342935,3.169544294173321
scale_4,0.00018079290499117769,0.8273652588429988,0.19856057061348495,0.007699391682709494,0.00011268560096816909,4.08862802161899e-05,1.3549847480827975e-05,2.9214648103276296e-05,5.33543415126188e-05,1.9903115601153794e-05,1.066969939379789e-05,2.6224468152089948e-05,0.00013459744560366822,3.433301014766307e-05,1.0980738011134772e-05,1.2197352392332778e-05,6.157703635534795e-06,9.879575946649154e-06,1.0352017863212064e-05,8.628751114125752e-06,1.3240977970093874e-05,5.6858595478144535e-06,1.1080832790063449e-05,1.2231565013019663e-05,6.801142415800073e-06,4.29400472989206e-05,2.6431002685213178e-05,6.896174961168774e-05,7.485676662468e-05,2.985212979781758e-05,5.125433452225187e-05,1.1879011615080643e-05,1.3031146965725169e-05,4.460694469428959e-06,5.93596891016548e-06,7.1401213709296405e-06,7.4545117273491404e-06,4.208334702994649e-06,8.939762723901282e-06,4.8497200445370475e-06,7.75283433684484e-06,7.837047699249098e-06,7.319798115537651e-06,7.378965044847604e-06,1.872004844654451e-05,9.206094448640498e-06,2.7760151280823282e-05,0.00014379654175577955,3.597055101791241e-05,7.680537734663726e-05,0.00013923949555206928,2.8621929291190527e-05,1.3139242574212494e-05,2.0041394268271355e-05,1.4206593384349795e-05,0.0029931845692604615,0.19410324092237416,3.008409279644757,10.464314198275304,6.015452300588255
scale_5,14.44928168755292,3.4781346370779964,0.20862370153517618,0.0054462859296427754,3.4444655581641915e-05,5.865099110581746e-05,4.677971134085518e-05,4.011480657970783e-05,8.125834382018645e-05,0.00011895846587088227,5.4371745896554325e-05,1.37399254233318e-05,8.452679347797221e-05,0.00013490079620461428,8.382610973391416e-05,2.743636584308889e-05,1.7687771372987835e-05,1.0907837783697623e-05,1.570697525866591e-05,1.571447971147714e-05,1.970677060518919e-05,1.5614708026793143e-05,9.141048582098054e-06,1.3216034576559603e-05,1.1584398766784836e-05,2.4400172253681286e-05,5.5257616004802814e-05,2.3093635092989697e-05,7.512882490265088e-05,2.9683806780024027e-05,1.863928583438371e-05,2.5161312249300135e-05,1.4752418472578215e-05,9.07064427611346e-06,5.4184679079261725e-06,7.455578437196947e-06,1.2060038076199596e-05,9.273315719295238e-06,6.0165693443615805e-06,7.938649720749953e-06,6.087449188248476e-06,8.541607629847483e-06,9.825641864361436e-06,8.602893182190198e-06,1.6422010422186473e-05,2.563881482542962e-05,2.4133156250893867e-05,0.00012292038644517734,0.0002062579715227619,3.473938698318813e-05,7.61329272448678e-05,0.00015545552770395094,6.397560289443027e-05,1.802763007703528e-05,9.131760061109784e-05,0.0076142897795424,0.25369697515678746,3.163110497825458,14.143223086960552,25.52017890315503
scale_6,32.52629547185044,13.943872310099197,2.2700940393931557,0.17439290958337855,0.005879396287886895,0.00013118485942643498,8.071532094609372e-05,6.380774150137566e-05,8.27493755673168e-05,0.0001650554938597966,0.00012910826633201066,4.7034055601750794e-05,2.1102318125153975e-05,0.00015944049915133765,0.00018893155799448282,7.435268404737074e-05,3.3485992297108064e-05,2.030674910750587e-05,1.7262196488771043e-05,2.292538507204435e-05,2.3977138856570608e-05,2.6075621138759005e-05,1.6453229013423666e-05,1.3166185005609833e-05,1.7874191644089353e-05,2.038621596629591e-05,5.241139308350443e-05,4.831858354997151e-05,4.5548908914153704e-05,7.794994098629544e-05,1.9424141606501033e-05,3.236277733404203e-05,2.6225379344694827e-05,1.6341393967931925e-05,8.775830703897725e-06,7.837441342724202e-06,1.3404695966337647e-05,1.5447701188912485e-05,9.235160203513882e-06,9.271279507355403e-06,8.529126069169668e-06,9.181959915253112e-06,1.2743466805695244e-05,1.2325660130723503e-05,1.4888172226351413e-05,3.072849540726369e-05,3.481738243914006e-05,8.822933913675024e-05,0.0002536921216631323,0.00015991773284458556,3.829710439615592e-05,0.00017596546921022933,0.0001638264915188561,5.3320359968140756e-05,8.168524830547509e-05,0.004623579589140629,0.15792335787352269,2.285842262720422,12.205852683145059,31.169069258515982
scale_7,38.56023325703793,19.830513568308003,3.837632120117146,0.2906895180624295,0.008099869419279223,0.00011508923701150979,8.576498928514985e-05,7.064082520316603e-05,6.531880447586384e-05,0.0001609925324159928,0.0001876379271352288,0.00014389658656912706,1.1501876649731096e-05,0.0001443613620745034,0.00022308374532824444,0.00010515175486315176,4.5916106118255695e-05,2.7798859763270635e-05,2.1889662633426424e-05,2.6617548285648548e-05,2.9001101016605907e-05,3.527151618337858e-05,2.4546319432356415e-05,1.6661346856448872e-05,2.8669591357784992e-05,2.0743856558126935e-05,8.406805769342309e-05,8.860396920804987e-05,5.8883393311413384e-05,0.00011584468568445276,3.3016487733873366e-05,3.5576976507747845e-05,3.547812055302356e-05,2.3350216963482948e-05,1.4545934275712523e-05,9.481127517998071e-06,1.543091756646487e-05,2.248278528897108e-05,1.3649809664359927e-05,1.3043133205383959e-05,1.2391963142741636e-05,1.1788377565602979e-05,1.6914279221962674e-05,1.711731166642635e-05,1.4462707711009794e-05,3.991395124136448e-05,4.0150300278748955e-05,5.764842074957151e-05,0.0003307319748062816,0.0002962697664231262,4.961124393868654e-05,0.00017272308631317604,0.00022716958015970488,0.0001288768438818178,0.0018159009549000194,0.022294056145194464,0.09345963477978354,0.059722352371279167,5.937850846947676,29.768578978188895
scale_8,37.942659589537676,22.265838766443462,3.824378532611828,0.150993577957005,0.0006584920063441763,0.0006523682274722794,0.00014613494807205534,0.00010981935410631904,3.421182091856126e-05,7.790774133482117e-05,0.00029041858725352193,0.0002648818021697711,0.00010245132390527811,9.519726982008516e-05,0.0002534590217588898,0.00011036183261746001,5.0824694350983286e-05,4.461318170618964e-05,2.9124454117188644e-05,3.573279281546576e-05,3.368899994320601e-05,4.529431370282528e-05,4.301596118546651e-05,2.428557547805222e-05,6.545808810449233e-05,4.5259904136183085e-05,0.00010226217265329036,0.00020359794426429167,6.297980198227915e-05,0.0002399832098463135,8.398540776910254e-05,5.7323327557934925e-05,5.4394162759698285e-05,3.502987198639243e-05,2.7914795423914046e-05,1.7322107185670138e-05,1.6201929807753374e-05,3.45026000126795e-05,2.4291978617241227e-05,1.8639412964231993e-05,2.5642806920132596e-05,1.948959890370888e-05,2.401020705410623e-05,3.281149038113035e-05,2.335760291577269e-05,4.997084560675131e-05,0.00014354851781746237,3.357586573734454e-05,0.0002735937477199526,0.0006859476912521,0.00013399815606591006,0.0001358447716221317,0.000296251704640546,0.00020665515575368814,0.01073441570408373,0.28167824494943683,2.3682292533064717,5.58702373378036,0.22831071790898372,11.51011130669766
scale_9,0.0006456063384683967,23.782361134107155,23.146632153888152,3.8965106898966337,0.031187863483974402,0.026877586319623982,0.005123283323755043,0.0002517925294284105,0.00022729601425414413,0.00013038100683788068,4.1536230829928844e-05,0.0001677062107362587,0.0005377028418722845,0.0004256750491496088,3.529485286248949e-05,0.00024031123535030817,0.00013506954799817882,5.269348437397667e-05,7.468104802255448e-05,4.966137368374501e-05,6.098788142953184e-05,5.317179410300831e-05,5.300410898453888e-05,8.486951943286521e-05,4.361184868058367e-05,0.00011319246841804686,0.00018993725048829807,8.98740061866708e-05,0.0005225976323790592,0.00012685758827049652,0.0003639102803861138,0.00022377033786389317,8.416091098188683e-05,9.366512053793116e-05,4.799026243470515e-05,4.974793400962549e-05,4.2122929228525636e-05,2.513949329090273e-05,4.7469294160018706e-05,5.050308340424482e-05,3.082470988726827e-05,4.9523984500266995e-05,3.9254378303881663e-05,3.8199589604192954e-05,6.54658189840724e-05,6.747272172412989e-05,4.605204434487492e-05,0.0003661921846002581,0.0003467510351518028,0.00011862868414532713,0.0010515335693256698,0.0005631559283940675,6.332819489226591e-05,0.0004833408022509768,0.0053258045515944714,0.02592468004797305,0.031196073829945124,3.890136797576337,23.096000806277054,23.759025183349635
