,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,7.785025033918927e-07,0.00031808684906652155,1.4962912283007673e-06,5.145434299940585e-07,2.657301896463912e-07,3.821071689921525e-07,2.9740917389214844e-07,4.1325265275968454e-07,3.8087358181437884e-07,2.536249991020856e-07,1.0388096960392957e-06,7.004846364328314e-07,9.827093396246089e-06,6.7257817499629645e-06,2.6376027896425102e-05,1.9698157063536144e-06,7.948897019571987e-06,3.32492107556356e-06,9.820691105873929e-06,7.88270718208838e-06,1.9359669677838065e-06,4.745706641027194e-05,5.35017063811716e-06,0.00012121706780091237,3.122827204431531e-05,7.297058003195963e-06,1.507929175911577e-05,7.677695813470357e-05,4.585109069606853e-05,0.00014636282416410638,3.992276075773175e-05,3.357858899254226e-05,9.44235537494959e-05,6.336967620971071e-05,4.930079036748033e-06,0.00010166560274129823,0.0001587280370004145,3.50059638074825e-05,7.665401493559816e-05,0.0005419302658559042,4.407287423350212e-06,0.00010684634211175962,1.6318299123152194e-05,9.144627972581949e-06,3.0630652597698804e-05,9.525929759566488e-05,6.549429022755093e-05,0.00013287476449281695,1.7389223466510805e-05,1.1767704547317692e-06,1.1376745411847853e-06,5.936389273097845e-07,4.186733933346553e-06,1.2722131773501223e-06,6.990954994878099e-06,4.387485833364481e-05,3.77450000043642e-05,0.00012693688789422114,1.6383592221052355e-05,0.00033675144765022786
scale_1,6.167987502046555e-05,6.370274914166635e-05,1.8329673391778484e-06,7.413109484187475e-07,2.6556904122476287e-07,6.468926090190229e-07,6.862798131508622e-07,3.897848105539467e-07,6.098519588073874e-07,6.393318818001779e-07,2.6696472148274023e-06,6.081005930654569e-07,3.113024314147559e-05,1.9296063077228556e-05,1.4394238392660048e-05,1.6006495870896965e-06,8.991165455158486e-06,4.761150027127586e-06,9.615260733470127e-06,6.2002455692378765e-06,1.9520665357242777e-06,0.00011023859987539313,9.916988334334017e-06,0.00012187445888574558,1.2569761726681591e-05,4.802520073591893e-06,5.792455356076414e-06,0.0001902997314134746,0.0001260205787443127,2.341577854923737e-05,0.00013936680170586555,0.00011215128288401004,5.1429743060857465e-05,1.4370593732335163e-06,4.1586985646516876e-05,0.00010783559753771588,0.00013121901131365083,0.00020999985267041466,1.5271918266034022e-05,0.0005719391868672616,2.558270291712277e-05,9.153889811411099e-06,2.5764926837447132e-05,8.054097587613982e-06,8.92338137593974e-05,0.00020347048657236844,7.770713472975033e-05,2.908980211042381e-05,3.900915218357586e-06,1.0722487603249876e-06,2.6820122393312114e-06,7.511295433995648e-07,6.791129053929988e-06,3.7728129218957914e-06,6.37730097181425e-06,0.00013711430702538136,8.9068455484758e-05,8.075191344778425e-05,3.7399409994237906e-05,0.0008798070072729364
scale_2,0.0009273233090151325,0.00014527181364755099,1.2876349223755477e-06,7.850004177504731e-07,8.006158126598663e-07,3.5034990763608976e-07,8.603926054964774e-07,8.212878613055621e-07,4.6352238189334947e-07,7.106076517045971e-07,1.111277251909884e-06,4.779223902419444e-06,9.591669183143936e-07,4.373486828960317e-05,1.8018586762530805e-05,4.184395112261825e-06,3.0806433860213027e-06,7.335083233925673e-06,5.657968475521605e-06,5.393834760444854e-06,6.801370720343429e-06,1.7563981469619496e-05,0.0001060094622276464,1.6132431849376592e-05,7.120371340155048e-05,6.039790153453232e-06,2.0016419221194308e-05,2.954081830104205e-06,0.0002317633781613232,0.00010471651454972766,3.1921262387648774e-05,0.00010205014505634939,8.100898157463133e-05,5.6814923630591574e-05,1.5617514946731208e-05,7.756511272495058e-05,3.467941476470867e-05,4.580988859172715e-05,0.00029934580105178677,1.6340934252652904e-06,0.00039613619039570734,5.973752219456179e-05,1.6876499979897266e-05,2.679524060741042e-05,7.159327843553185e-05,5.060967864388044e-05,0.0001654899248264187,6.977662773828222e-05,7.5356948396891445e-06,8.170082166216152e-07,1.3843001398388737e-06,2.9005368906423904e-06,1.7214490385936637e-06,6.050634520598676e-06,1.6047985927437846e-05,1.373241261087286e-06,0.00019074200457431804,8.434376954869262e-05,6.108955537338272e-05,0.00011759682707406304
scale_3,9.944472892180094e-05,0.00036063314903329115,6.365291295980841e-05,1.3313069079167944e-06,3.3367800152942456e-07,3.8713712479680147e-07,2.519079390854628e-07,5.278341171341744e-07,4.6498434116772443e-07,4.961108224634184e-07,4.826247250904819e-07,2.770934265983737e-06,7.710779550384708e-06,1.4650387388223285e-06,2.4800746187690233e-05,5.321743048936015e-06,6.329129210286286e-07,4.5616963562403335e-06,1.9201572678067188e-06,4.210653929173505e-06,6.722116877540169e-06,4.485353678477967e-06,4.138941631505368e-05,4.468573891595963e-05,1.2722270116430826e-05,1.9350255456216574e-05,1.4379047518469945e-05,5.1061477277459095e-05,1.8258645340465219e-06,7.697883075858885e-05,3.428042133434222e-05,9.441663038231637e-05,2.2952922326814742e-05,3.444177846758213e-05,5.600700645493617e-05,9.875472237820694e-06,3.395353524898775e-05,7.59957353230876e-06,6.179236977629398e-05,0.00021093287456146726,5.8137130113195955e-06,9.750516792799063e-05,1.5256407323910816e-05,9.404837475408827e-06,2.0100130288313406e-05,0.0001079586252292946,8.03796624100072e-06,6.066696995285309e-05,2.385046787441187e-05,2.9255719520862647e-06,2.680481308956951e-07,1.7393488544150682e-06,1.735038084376639e-06,1.7237204418603333e-06,8.794430357267993e-06,3.62959012351547e-05,3.5065134447818884e-06,0.0001231079658131213,9.315964352437645e-05,9.252445550302763e-05
scale_4,4.513236243705997e-07,2.3181024182189095e-05,5.689390360540983e-06,4.38658396900955e-07,3.119844486027147e-07,3.2880682705159296e-07,2.2931019463051142e-07,3.199099077005747e-07,5.675472627132836e-07,9.381862435395696e-07,2.2469700136101934e-06,1.1234329768468083e-05,1.0041269605597083e-05,3.04327024741019e-07,3.970668551326963e-06,1.8911300648215216e-06,5.355268213184777e-07,2.120905893753895e-06,3.940983278177566e-07,6.33663750682103e-06,1.457953692120596e-05,1.4685102112747456e-06,2.997823424834013e-05,1.5431852918064265e-05,1.8956637968126706e-06,1.3522631118587809e-05,7.511973016147704e-05,9.83679077860206e-05,2.35088902055629e-05,1.0024852024080639e-06,1.444423614327802e-05,4.6094152406859786e-05,6.726898528394362e-06,2.2954198880007485e-05,4.1957433256206565e-05,2.2317990015019075e-05,1.7686917852560937e-05,1.944408596628859e-06,0.00011554008772143272,0.0001325815213105973,1.7350056559675104e-05,4.5949831136564125e-06,8.290359870947866e-06,2.4860058243220304e-06,2.6610998499749494e-05,5.8360213135253055e-05,7.95496231143437e-06,4.227575646042002e-06,2.2083955484975733e-06,9.525147059855441e-07,5.589850665984263e-07,2.161397280132927e-06,1.5498275219801564e-06,4.815572781379394e-06,4.097060918376003e-05,3.9557174019828936e-05,6.837571828953961e-06,0.00010805754130893497,0.0002909850447759967,0.00016377653103448516
scale_5,0.0003912322806913345,9.366001371950602e-05,6.330796640121551e-06,1.1241123868131753e-06,9.171493135462064e-07,1.0099884322600785e-06,8.718715281422935e-07,6.994506630122864e-07,9.82339343856925e-07,1.7989751331209844e-06,3.821108608554283e-06,1.2900497635869153e-05,2.774926264314253e-05,1.7725574123509385e-05,2.9486904385178426e-06,2.170859142157668e-06,2.198014744407513e-06,1.4914308517480665e-06,1.6741046506002166e-06,5.302879164811351e-06,1.8604022503914554e-05,1.6478846045152648e-05,5.893560089987703e-06,2.7573166487759517e-05,1.864829785143485e-05,1.2519932413762328e-05,8.158178508692435e-05,0.00022184840770572893,0.0002476721007981438,0.00012051620214140753,2.6459905840306e-05,1.4629391887927708e-05,2.3399821767252225e-05,1.2029914713998816e-05,4.184787701008613e-05,7.844065485977673e-05,7.456348421148784e-05,4.3107399506065456e-05,4.329595700639433e-05,0.00020791984497764798,0.00024090803412167466,0.00015632899629572586,9.693913078334318e-05,4.84776873967209e-05,8.989173515604284e-06,4.89248371694184e-05,6.105282220666019e-05,2.6262486597589056e-05,4.1835689105448795e-06,1.5228353287240712e-06,1.5397150951356895e-06,2.428444642271635e-06,4.029533510395654e-06,6.614566779722254e-06,3.6518105614765846e-05,9.588413841396562e-05,6.019942248558066e-05,9.043844814718824e-05,0.00039682948954507946,0.0007042717241219975
scale_6,0.0008815102765546931,0.00037667596868562036,6.165495868144852e-05,6.024382667194452e-06,1.6629116761520132e-06,1.4986255292913149e-06,1.4622456135098568e-06,1.1901908334317525e-06,1.2295773656763806e-06,2.050042012643007e-06,4.120925132118706e-06,1.163685414837106e-05,3.059733207833889e-05,3.6956425509698436e-05,1.4481877676237562e-05,2.8970660242533083e-06,3.2255846033433654e-06,2.086385233429564e-06,2.375552592225197e-06,4.597587393474592e-06,1.6548679917087355e-05,2.717701174884617e-05,7.340705794467421e-06,2.073616032065717e-05,3.701779283838536e-05,1.9756889292054907e-05,6.051765557576564e-05,0.0002235541530836569,0.000391261554339541,0.00029187318075089846,0.00010937284615739229,3.860917007915394e-06,2.529299162317683e-05,2.610204169395909e-05,2.6385059646889247e-05,9.275442835279243e-05,0.00012160117868186401,9.05783091833519e-05,3.0361566289775407e-05,0.0001594445726178512,0.0003775537421198206,0.00032387492579950876,0.00020630023602943151,0.00011668911515357311,3.963630308063865e-05,2.183967007681204e-05,8.56462655893213e-05,7.201049244629657e-05,1.9822807008196025e-05,3.772957060126044e-06,2.3693309381810975e-06,2.6730720321552227e-06,4.7794450204485825e-06,7.578084556594084e-06,2.7935770414515284e-05,9.700776555409271e-05,0.00012370351759435154,9.646230705446898e-05,0.0003408320245873412,0.0008661016797818725
scale_7,0.00104629047693639,0.0005357243232550381,0.0001035206045615405,9.03374492744976e-06,1.7176592095921845e-06,1.5678267255820939e-06,1.668098297421113e-06,1.3482025554006916e-06,1.1557501718923255e-06,1.9008760067679102e-06,3.3172487560400507e-06,6.133963024306419e-06,2.926124071362797e-05,4.650997617958285e-05,2.171245749235061e-05,4.5610168648117805e-06,4.595375374725548e-06,2.65887375973791e-06,2.9965435395313193e-06,1.7538628065257593e-06,1.5304185032151027e-05,4.883487191084083e-05,1.77097414457856e-05,1.787864844237325e-05,4.894814948444619e-05,2.9463045660713043e-05,1.6560350430137928e-05,0.00016046413550624061,0.0003857677482577441,0.0003862206438623409,0.0002098554094577286,1.2255038015390901e-05,2.9918521376497257e-05,5.113324307880733e-05,1.864948176566691e-05,7.187070419812176e-05,0.0001339525680882782,0.00017771929634422247,5.244040993204348e-05,9.800146519024139e-05,0.00033625537582657726,0.00034158755239540174,0.0002373269118583736,0.0001725291534011881,8.498315342128842e-05,1.1513146342746713e-05,8.488703032807862e-05,9.279750979357216e-05,3.0667454925769123e-05,5.346625321144647e-06,2.8222905920092625e-06,2.6565497948720855e-06,5.486721094636273e-06,7.599857668155813e-06,1.058504211607342e-05,9.695250622483176e-05,0.0001663343237787455,5.961363388923976e-05,0.00016818823401495596,0.0008302889928056716
scale_8,0.0010320286915277818,0.0006034128645571482,0.00010247227837566391,4.884598047007043e-06,1.2948547442096356e-06,1.1601047820560131e-06,1.5724968013798845e-06,1.6745328577062435e-06,1.4685936538308988e-06,2.8954729339044427e-06,9.428083784345518e-06,5.5789053590145365e-06,1.1378902848398298e-05,4.792708774866198e-05,3.442159649522289e-05,4.814243040704783e-06,5.997079897697346e-06,4.205180731547741e-06,7.164318005387445e-06,9.61903279116988e-06,6.051387476268248e-06,6.945521035518575e-05,6.82732312517617e-05,1.052203898067272e-05,8.390967276216874e-05,9.477666761282893e-05,4.2429092736078504e-05,1.639298064950717e-05,0.00021511392091102155,0.0004367925736031262,0.0002697736563985269,6.76896591569423e-05,5.23315806777846e-05,0.0001301684028068787,3.852215778613239e-05,3.219597661874855e-05,0.00012706928265319946,0.00026521569302567126,0.00025067331534468757,1.1801648014236464e-05,0.00019641754771073828,0.00022461691586243889,0.0001440198165190235,0.00020031266322153703,0.00015377435679994088,2.2313130356967772e-05,6.986595013499935e-05,0.00010952765476211132,3.5378058349956695e-05,4.874343758110137e-06,3.6611352444502593e-06,3.750566143678279e-06,7.929829496144645e-06,3.589591153679324e-05,1.8158265521549885e-05,4.466747811285673e-05,0.0002641814966279285,0.00026989489381980594,7.6035262980548585e-06,0.00033347511788053684
scale_9,1.6140696787702092e-06,0.0006520170882538052,0.0006303551032425769,0.00010500837979270887,1.8661433809978322e-06,2.473324885011735e-06,1.3216982852147762e-06,1.580050492773207e-06,2.410451557676505e-06,3.117504131615917e-06,4.109239925359489e-06,2.3378682732740367e-05,3.990416289913505e-05,3.437447225079415e-06,3.657602592846073e-05,4.6586153707509595e-05,7.82513124717358e-06,8.357630402454616e-06,7.567046717809403e-06,1.1756564664484233e-05,4.678076644603954e-05,1.1619070418276609e-05,7.853403121800427e-05,0.00017714994661688387,2.1795077520065512e-05,6.33937600757148e-05,0.00019926530343759898,0.0003037058057587638,9.878704044735795e-05,3.0754539928906486e-05,0.0002566402899489769,0.0004162276512342657,0.00018642490113058205,2.9167787562007445e-05,0.0002535449618691022,0.00016777780938552074,6.411388003332043e-05,3.6417070121984595e-05,0.00029557865249077897,0.0006986119637666065,0.00019061366941400607,3.5932046621333924e-05,7.75612274863205e-05,3.820395155635496e-05,0.00011124538707318284,0.0003153649824039331,0.00013221508187685578,2.6074782900790975e-05,0.00011231726376230845,4.3063959295840854e-05,5.560494462826341e-06,5.983901648444441e-06,9.9192308835599e-06,6.851783239962898e-06,8.149731940346499e-05,0.0001617821801527258,8.223703358791415e-06,0.0002919496590177554,0.0008358641829383666,0.0006538232824321682
