,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,6.963174082298799e-08,0.0002675951531920404,4.885085924215739e-07,3.295732071210619e-07,3.354870940115461e-07,2.3456904360765168e-07,3.5403738302082144e-07,1.912489904015875e-07,1.7836262881735029e-07,2.439148515245757e-07,3.841875026904925e-07,2.5909630032674636e-07,5.413067672545105e-07,1.8758325658432046e-07,4.0933489162814273e-07,1.7784587943817316e-07,3.3138655323619116e-07,1.7428537236559755e-07,2.105675794647034e-07,1.6901097718969708e-07,2.3619631180168918e-07,1.679603825101815e-07,2.1865395037161762e-07,2.890254439818671e-07,2.5306337001407013e-07,6.700438657335444e-07,3.4333990564928493e-07,3.4488931955181955e-07,6.415308603006112e-07,5.536378585727708e-07,3.49525050910012e-07,5.729460126545666e-07,9.61656181062945e-07,2.9537977292806833e-07,1.2728593785899514e-06,2.546036575098208e-07,7.126672664526629e-07,2.426154972058402e-07,5.030414232865445e-07,2.099095948036069e-07,5.058724334529852e-07,3.289384037342757e-07,6.447781372026649e-07,5.43769936539043e-07,8.006476714916495e-07,1.1487556668394035e-06,3.990111901955968e-06,1.0265389736444136e-06,2.5050666200223185e-06,2.0113859170059533e-06,8.170501212467776e-07,3.4730533506845947e-06,9.574345739657587e-07,8.419977535271936e-07,1.3507624930283092e-06,5.680344477512853e-07,8.267522237042611e-07,2.430939780137498e-07,1.0235575747349513e-06,0.0002679873021282298
scale_1,5.1202938374668105e-05,5.152421475032728e-05,1.2292478452345068e-06,4.1284799285081105e-07,7.682738768891482e-07,3.455551882282419e-07,3.007358092624234e-07,3.3862988309210187e-07,3.0185036338318575e-07,4.0076673742411186e-07,7.369533957761425e-07,3.8813332940820363e-07,5.793610518449443e-07,3.5496221701436345e-07,4.5358373559598325e-07,2.7703453922242115e-07,3.665817074423703e-07,2.747104547446522e-07,3.2775140293914747e-07,3.486128194565695e-07,3.98211560840584e-07,2.2506459101168435e-07,3.289074437222536e-07,6.661997303676651e-07,4.863948011260386e-07,8.726852646193613e-07,1.0980238328694873e-06,7.945843984775367e-07,9.786609190250021e-07,1.377012055860709e-06,6.913776774181367e-07,5.542959896475986e-07,2.3957798492580033e-06,3.7013181790210467e-07,9.485777165102336e-07,3.1467597778235666e-07,8.832693180116684e-07,4.2668289011096217e-07,9.114002287179838e-07,3.2642698954971356e-07,7.740180312049873e-07,7.113171960752773e-07,9.829615150816804e-07,1.8106709413586168e-06,2.6100240433797012e-06,1.9403382612526886e-06,6.980562576647517e-06,4.6095498149672296e-07,2.0790263503372695e-06,4.528241261961681e-06,9.489003704146729e-07,2.2007425567592437e-06,1.197716161616399e-06,1.828739597818495e-06,2.3676614807616324e-06,3.325123454324635e-07,7.50747322590712e-07,4.4259405954210925e-06,1.5255956136590506e-05,0.0007476388260322336
scale_2,0.0007900725449542237,0.00012373962895532027,8.013586627357098e-07,4.709623524976302e-07,5.62402615105037e-07,9.388349166736754e-07,4.1666814313233855e-07,3.269786556460167e-07,4.0317765598831784e-07,4.274212613561718e-07,4.351214559953147e-07,8.767377051104697e-07,3.732271334320312e-07,5.722108679230782e-07,3.3829762904823713e-07,4.1110498110865377e-07,3.017035715401117e-07,3.5993100638341726e-07,3.1642233660970445e-07,3.8039668354960435e-07,4.4819955740813524e-07,4.570951854393115e-07,3.287710421975235e-07,3.521334523726043e-07,7.991181727452959e-07,5.336238502714094e-07,9.417650410393791e-07,1.7163034883768923e-06,1.2257934003243545e-06,1.1761767208979446e-06,1.8247852748342659e-06,9.379352447323376e-07,7.341579925575527e-07,2.5235589502595955e-06,5.554536405421589e-07,7.236675738838758e-07,3.3135699387156325e-07,7.336866014518894e-07,6.511032481339399e-07,1.193781776188156e-06,4.641128849393909e-07,9.703806388059162e-07,8.591912370952412e-07,1.120737701948022e-06,3.1432170364394257e-06,3.3025054943572005e-06,2.7679179495575484e-06,6.5727975521094345e-06,9.007900999710708e-07,1.6114968963332904e-06,4.7211073859020465e-06,1.0376684362773848e-06,9.776708068888306e-07,1.10300726578393e-06,2.5334388873678396e-06,2.7709075922446155e-06,5.699058003674473e-07,4.3419515398486615e-06,2.754155647711545e-05,8.791216559940423e-05
scale_3,8.395377282377922e-05,0.00030586865419909474,5.462430693666047e-05,1.2635672197497877e-06,1.878108922159581e-07,3.5375416669745156e-07,4.7481582357446034e-07,2.05021832947743e-07,2.167543007161295e-07,2.7802929864176865e-07,3.3612894793899274e-07,2.773085236029838e-07,5.200433454806439e-07,1.456091185968081e-07,3.3059131160373543e-07,1.3499351637280897e-07,2.263576567666093e-07,1.8001808349092314e-07,2.287854827056279e-07,2.1206293971144746e-07,2.0560050881679808e-07,2.6075694548522033e-07,2.7519203264979744e-07,2.864629877056532e-07,2.471416085971419e-07,4.739154844403585e-07,3.1919826620710846e-07,5.672494213757862e-07,1.3021535619714672e-06,8.230192203577471e-07,6.560358819828983e-07,1.0796635026731015e-06,5.525545356324438e-07,5.900501318384114e-07,1.0109922614316782e-06,4.2046441643688935e-07,3.743057960366565e-07,2.905629001289134e-07,3.052780229719099e-07,4.5278909602366956e-07,7.381975195748409e-07,2.8777017764443134e-07,9.47374657458154e-07,7.584146541052369e-07,6.947476995612246e-07,3.0313965001531905e-06,1.6894132650699054e-06,1.973933246243188e-06,2.7990605002404535e-06,8.86726709268908e-07,9.269437394067001e-07,1.7140874086745966e-06,7.457778733789368e-07,6.119720319649623e-07,5.143059868440735e-07,1.4504604948077651e-06,1.3597120805404096e-06,4.230907144376784e-06,6.045453687829492e-05,7.301646340951643e-05
scale_4,1.85736406607276e-07,1.910952726447465e-05,4.7021946905358945e-06,4.465968572498427e-07,2.1677311583823423e-07,1.70485122749455e-07,1.9860135022037618e-07,1.4033347763825981e-07,1.7394117277979221e-07,2.6099014303749963e-07,2.0996766469046723e-07,1.8820887112929222e-07,1.9972041912921578e-07,1.1031982587576324e-07,1.4508806405945748e-07,1.0968388066846021e-07,1.4180032029081697e-07,1.6488948843373416e-07,2.1872615712892115e-07,2.0605388925910446e-07,1.3958243421706307e-07,1.6900624101020794e-07,2.8052417801995646e-07,3.340869581953394e-07,4.6122430665190763e-07,6.70255241774024e-07,5.23587938184507e-07,5.558062353345979e-07,9.659517626717626e-07,6.063320764522435e-07,4.523677159217652e-07,8.295472934485116e-07,4.6226981763619104e-07,1.994710142817423e-07,1.8144106055143766e-07,3.250241193342935e-07,3.8673100181487857e-07,4.328715029872777e-07,2.3057354666024654e-07,2.908033884760628e-07,3.5942494664282873e-07,5.399715504403678e-07,1.3531323264659276e-06,1.0815043574397608e-06,9.779009848353123e-07,2.5312153856373955e-06,9.056634165835135e-07,7.113248689769717e-07,1.5151067430971755e-06,7.972900495360908e-07,2.542724337596047e-07,3.5487777992099454e-07,1.1515886405528457e-06,1.214782901715649e-06,3.823221739977831e-07,4.930603511989614e-07,5.400044754804524e-06,7.139211041668553e-05,0.0002439130511367206,0.00013951794828629123
scale_5,0.00033753527975498223,8.253118691446744e-05,5.981063433540463e-06,1.196844187324713e-06,9.978949935466655e-07,6.622615588591305e-07,4.8633401577507e-07,4.5217567748111223e-07,3.979890028450421e-07,4.35927971465335e-07,5.085488472875311e-07,3.913943073590653e-07,3.8429534655565634e-07,3.735158980418824e-07,3.436269260527413e-07,3.4081869282804323e-07,3.3007477053363534e-07,3.582001610994986e-07,4.4717649911081146e-07,5.518776347113397e-07,5.162823380117273e-07,4.0949199297647665e-07,4.852816727513754e-07,7.656928989796206e-07,1.1164198004467737e-06,1.6534040152349152e-06,1.937225402273155e-06,1.4946067170894318e-06,1.5068114746136055e-06,1.7984683088964826e-06,1.5198613273492845e-06,1.5356602102666172e-06,1.8899842410196412e-06,1.098135148468624e-06,5.17453610510685e-07,4.2870347095699626e-07,7.353084848914072e-07,1.1059573357743607e-06,1.0733338928531418e-06,7.248310445035343e-07,7.13093825537499e-07,9.249436562629379e-07,1.8804512978886867e-06,2.961658744895577e-06,2.6221609667348647e-06,3.2332265093922793e-06,4.081539420778993e-06,2.217977239874547e-06,2.163137236627084e-06,3.0368245713425246e-06,1.979695522767423e-06,1.1111145857209027e-06,1.7422994104434954e-06,3.143221703416295e-06,2.915611032433442e-06,1.4530884540204177e-06,6.829732600004745e-06,7.602231975311248e-05,0.0003329508478066903,0.0005959660466136244
scale_6,0.0007579159494716871,0.000327078644002445,5.517364959874759e-05,5.9095231685042405e-06,1.8050657084410198e-06,1.3070494789573012e-06,8.706320513431813e-07,7.238619227570154e-07,6.427166891783116e-07,6.081162201832131e-07,6.981573998583839e-07,6.707888239563246e-07,5.674674812491753e-07,5.916640146082649e-07,5.472925958752951e-07,5.356500154761225e-07,5.111423068866766e-07,5.19585512018407e-07,6.016145613927137e-07,7.648565147213688e-07,8.330536031255982e-07,7.012906721695582e-07,6.529875570913943e-07,9.387144556859463e-07,1.460849893053774e-06,2.148217567903198e-06,2.8289211682481703e-06,2.614277168685691e-06,2.1157777188501585e-06,2.4751685551904643e-06,2.589546484167097e-06,2.2597817825676876e-06,2.65927911879095e-06,2.3516873202333483e-06,1.2423734174043697e-06,6.437261170681536e-07,8.552970992467092e-07,1.423939267237278e-06,1.6999296163677267e-06,1.3891286081485685e-06,1.0645201825138478e-06,1.2281113697656875e-06,1.9751911305529e-06,3.671701317059596e-06,4.296958749776146e-06,3.9902143365037125e-06,5.623840788225664e-06,4.935969443482092e-06,3.084235657092977e-06,3.988503686332127e-06,4.053780763681657e-06,2.4090579137870237e-06,2.073957947980663e-06,3.751862111607049e-06,4.878682332343123e-06,3.2793781919617924e-06,5.001906662448252e-06,5.5512379725790274e-05,0.0002890435394142343,0.0007303495042701385
scale_7,0.000897156246331251,0.00046337847939047086,9.149081548669603e-05,8.621542498724179e-06,2.029726850583452e-06,1.5317774218224142e-06,9.770138658954315e-07,7.87793401241499e-07,7.509812769121151e-07,6.689420949938661e-07,7.986807184374855e-07,7.896408437644319e-07,5.784418256950321e-07,6.187847661088368e-07,5.593810251864036e-07,5.655259905236137e-07,5.539390803176804e-07,5.46824938466494e-07,5.947453676416494e-07,7.584321036218816e-07,9.237080081910755e-07,8.201042986708191e-07,6.476229988325693e-07,7.971285317919976e-07,1.1820595702365665e-06,1.8794027441327552e-06,3.0849802908980713e-06,3.2945888501676945e-06,2.389814980677143e-06,2.560045158678055e-06,2.8464119369919485e-06,2.2580229799091787e-06,2.8479129710634136e-06,2.782065884787607e-06,1.6332349992175052e-06,7.311151148464091e-07,7.284152128724476e-07,1.3071369752276246e-06,1.8975263232028361e-06,1.6116155236967477e-06,1.068633097057567e-06,1.2631162472269504e-06,1.7017126135769716e-06,3.7576287309939263e-06,5.200676323389609e-06,4.0760884349177195e-06,6.1078128215330345e-06,5.9248142667092955e-06,3.174198089344874e-06,4.002012644549867e-06,4.502612414919203e-06,2.7082332441118122e-06,1.7244353959176388e-06,3.306178741919202e-06,5.6987530275092315e-06,5.212561661866822e-06,4.300026880696883e-06,2.685863126382172e-06,0.00014250195446506968,0.0006987214569922871
scale_8,0.0008802036422266192,0.0005177035522239089,8.985921854055384e-05,4.502314161592012e-06,1.3070954666317902e-06,1.5253511852659765e-06,9.084601820347662e-07,6.759522628039865e-07,8.657330551262872e-07,7.113132626755839e-07,7.913097508213652e-07,9.633589078272103e-07,5.207946515530267e-07,5.439800700581157e-07,4.7324937361359483e-07,4.85713120315913e-07,5.442364408669474e-07,5.770211798874308e-07,5.646775166183713e-07,5.89467259039493e-07,8.522051939084198e-07,9.766111601167185e-07,7.292581913904185e-07,6.493447555994794e-07,8.803177403879115e-07,1.1466375409364135e-06,2.5650295339614666e-06,4.027405556630188e-06,2.777098171757679e-06,2.1772028727935965e-06,3.041266838094155e-06,2.0175207781087213e-06,1.8687449295872607e-06,2.8848892636931997e-06,1.8270132441695756e-06,1.021388612959538e-06,6.496070646560863e-07,8.867981084419881e-07,1.6137094080910018e-06,1.7373302398131433e-06,1.011119952216043e-06,1.9202061201016995e-06,1.9327712626831987e-06,3.141373893908351e-06,6.629109001879264e-06,4.3552703231536624e-06,4.687801711942224e-06,7.634992388038846e-06,2.942018242019078e-06,2.2704136724077307e-06,4.1470777367835565e-06,3.0268536527868777e-06,1.4649305562596868e-06,1.5005497668597507e-06,5.07058334508794e-06,1.3271820141120651e-05,5.9633056867998364e-05,0.0001301722321606591,5.9681310040721815e-06,0.0002727205041240142
scale_9,4.2361649263962656e-07,0.0005500023904918973,0.0005360430200667443,9.057428083314293e-05,1.4409761231019459e-06,1.5081879248478622e-06,1.675898825527092e-06,1.175967325532128e-06,7.329998830227661e-07,1.2500121205042646e-06,1.2759817988601768e-06,9.428788579123855e-07,1.4517581008824979e-06,7.49427558280293e-07,6.678668000319644e-07,6.134723778647786e-07,5.569946140469869e-07,7.479760927656668e-07,8.878503966687512e-07,9.945100008367197e-07,7.518261876724379e-07,8.465141634360876e-07,1.2975018929708947e-06,1.414505385638033e-06,1.3066743519274398e-06,1.9107453869096184e-06,1.8163869593491621e-06,2.1348419116071265e-06,5.157251095069616e-06,4.966173250635935e-06,2.3300862963419673e-06,3.9932842834778445e-06,3.4670093420193956e-06,1.4542203825683562e-06,2.521177812192566e-06,2.209014484157645e-06,1.909858748247371e-06,1.6037568411168321e-06,1.2227370405101943e-06,1.3913922304423226e-06,2.6112008361687046e-06,1.560375882778161e-06,3.914994243197338e-06,5.553457083360796e-06,3.2291330610648456e-06,9.928023057711338e-06,9.41512445922869e-06,3.1672485593261954e-06,9.452159566871462e-06,6.110693336144047e-06,1.3598150391599144e-06,3.17442829443208e-06,3.8134360768644083e-06,4.569140646045183e-06,1.956499471907265e-06,3.0668465621244136e-06,7.074524162663396e-06,9.873050585683705e-05,0.0005406393220498274,0.0005491910931606801
