,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,0.11879521872655485,179.4059858268591,0.3309821609654359,0.7390845154609916,0.011097697269287587,0.00957216378630092,0.012136409309709202,0.007304087746739789,0.00670313323641026,0.005109426194334321,0.0038790930285956663,0.004118976628686317,0.004904605834135327,0.0038172357302092078,0.005652815056753339,0.0036013511479879214,0.004156694370206764,0.003243653022924693,0.003903524505238171,0.003743242574237452,0.00467363892585792,0.0043635427040450495,0.005334688422638825,0.005017288599851214,0.0035396594723367688,0.005741380884364725,0.004610496405924598,0.0033741610813242348,0.004920179345197853,0.004708544380129806,0.004431864984277401,0.005300487017462665,0.0045067683257252345,0.004833495559913056,0.003862905821392294,0.0034592525595134606,0.0047636962427477295,0.0045521323381167295,0.003178589163951717,0.004796340346816839,0.002355373668415532,0.004121816358507235,0.004730322703215152,0.0037305618486334915,0.005380821013384046,0.003617876775890571,0.004867659486452209,0.0049735697156391675,0.005514980322930851,0.0038694177416901086,0.004222640071529615,0.004636126403305426,0.003931460765939623,0.005627241576156035,0.004025079677517242,0.003166923087073961,0.0035396196223467092,0.04481373443696802,0.24628095328472513,180.0475432108694
scale_1,34.53171784271334,36.14876921919716,0.6804446693168674,0.28776907557132864,0.06463978879760528,0.014317652616879487,0.01564379668399226,0.014113379376425844,0.01299112770294899,0.011179993930013959,0.01153258293068002,0.011838332610727748,0.011994421413298649,0.009309594621345988,0.012966164780382303,0.009464904671962536,0.009202297267154923,0.010446418958154846,0.01065963473895806,0.008880783633144889,0.012571718424228787,0.010265264711182847,0.011339926839753314,0.013509412718545213,0.011414211955945485,0.010955879329442296,0.00855065053286394,0.0087497997405297,0.012560702599019322,0.014030781128913046,0.00970338940673403,0.010360244099209171,0.010376188054252092,0.01234010755700291,0.01243408662498937,0.011106295336837253,0.010712343523094718,0.010525321230070954,0.009790180271509014,0.010648059511340374,0.010396745554614294,0.00979598546270028,0.010873563743702528,0.007753480182249376,0.009611759199943027,0.009855911458534856,0.010748103225208009,0.011213321118007895,0.010408979921302502,0.008711773349518266,0.00971687050764858,0.009269948272945439,0.0102825381644266,0.012424097526356296,0.01161732121152973,0.011168793346181677,0.021755273456796047,2.9224816706239225,9.075307171535481,501.39035209736784
scale_2,528.3190525947458,83.44983556888381,2.76216177528423,0.394872586705908,0.06538079953209606,0.07307506708931442,0.027784768394286733,0.01636715171777683,0.01786957039485942,0.017025216735372377,0.016349251608913123,0.016923731386971893,0.016910779651417372,0.017356062368830104,0.01371363007415917,0.016104216478145503,0.013617519683599736,0.013532554339939296,0.014976843394658873,0.014376144791833134,0.01344783918658534,0.01712977104116864,0.014986521770147884,0.015352632491773453,0.018702254979512046,0.017394965290924134,0.01362361618598927,0.011601171208335747,0.011887774195672773,0.016719393457109894,0.01899634220698885,0.014251755319583696,0.013536019135804855,0.01362981924374806,0.015651708398845,0.017612993964775375,0.01701959909695436,0.014869829459670185,0.015505522270106785,0.013811648271545176,0.014753358937439396,0.016011246114838305,0.013855455776097071,0.014265187136309363,0.010491644062765799,0.012773830614448633,0.013107347298818274,0.014238060205798183,0.013922466029855222,0.012424519886277406,0.012089715351617207,0.011909814208588679,0.01272173473192602,0.013619791495307322,0.014949303285252557,0.017038476345727367,0.023751669174735177,2.6135531288060556,18.66989001255907,57.157133726534425
scale_3,56.48930087662264,204.44599030546354,37.175935086311334,1.9473823148868725,0.16615486774280827,0.011983503880011008,0.03193988948188965,0.013353687286215976,0.007480938845862741,0.006945859531570536,0.006374600712259551,0.006890591545439508,0.007082096599310986,0.006792524590305934,0.0076005172515869355,0.005374263395737783,0.00631224338258752,0.005728379325953576,0.0053789613263275785,0.005715524204421511,0.00542478856160179,0.0060236151805742495,0.008085356790026628,0.007431720828656518,0.006567112543045934,0.007944958514384455,0.007721923823222502,0.005602047604621648,0.005879352299180037,0.005025996586259819,0.006964707029806206,0.00807640217732264,0.006533590320745173,0.00579529570803024,0.005607158346118176,0.0057991468774576055,0.00728155479745472,0.007241928637325691,0.0059907032317384435,0.006674194844287019,0.00553404158627192,0.0061369085688014295,0.007187439542836161,0.006202535437455175,0.0062399305736093045,0.004801432917824942,0.0063338044985294245,0.00635532922488062,0.006684290385407721,0.006096939211685426,0.005657683275411191,0.005724315967944569,0.005236423272090666,0.006736665730620209,0.005860663152558738,0.005821834471239567,0.019729171261935432,2.387388262426866,40.53858625772816,49.4201445209473
scale_4,0.9594509321063777,12.97838086166096,3.1350108510086745,0.30210664707108936,0.04837334965699305,0.008427487772425751,0.012059025846586198,0.0117298960902318,0.01050969485095977,0.009484086941552438,0.009045592359146237,0.009126373684290192,0.008194004751132073,0.007885033148891976,0.008156436289809202,0.007680840944358634,0.008412593410856489,0.008490817605336725,0.007808336316613607,0.00797608233310381,0.007886667517229554,0.008338572756237868,0.010278052679324464,0.009768822170165394,0.007562853313091661,0.0064995202738751595,0.0070606555333560085,0.008706357564611562,0.010064335167996907,0.008094413558347245,0.007073383591228357,0.00801924917462204,0.009265135570050714,0.009982774317672952,0.009425962616440174,0.008338920404423985,0.00836024561337656,0.008249121272021098,0.008139338950060639,0.008186217898863033,0.007363336284572439,0.006390165699444326,0.00614643746051706,0.006315323963953506,0.006870699320786708,0.006930103846696559,0.007440907260634334,0.00714922625302589,0.006570242670308491,0.006653700969661926,0.00710506755063857,0.007512437534460136,0.008873523798072614,0.010601961854260615,0.010614851251609358,0.056458269118289876,3.031595575669893,46.89645437034741,163.11808403868227,93.76263084264706
scale_5,227.14945347730668,56.841633206625396,4.255311286221881,0.18991900497879952,0.05283951519893465,0.06008946984089437,0.041121697909314116,0.04084777154789282,0.044457135045881446,0.04615370953632223,0.04562626522083129,0.04460116769033217,0.04258352566661574,0.040047987660034624,0.03935548995758451,0.03859383929703602,0.03889192491256596,0.039869615888933514,0.040324473482671375,0.03990085196049525,0.03981116716913297,0.038099834073017536,0.03921283723101473,0.041197499001685366,0.03996195537357405,0.03508334034277042,0.032180388447064,0.033998800219956514,0.038860279049528754,0.040829880945527926,0.037681318415495366,0.03571761186720625,0.03762831195122746,0.0419877724347442,0.04481360941333381,0.0440372673795302,0.04168706646746134,0.03999271119595101,0.03954988931331526,0.038861697152988546,0.0382863415969972,0.034426454514283604,0.0312405957411115,0.028542766225141843,0.028976022046646902,0.029424798796800253,0.029866649803749975,0.029725144751810952,0.02891774611663706,0.028252573632513715,0.028830217702903237,0.03038180154045503,0.03367381293069037,0.038638806031046406,0.04551241158303346,0.16577915998210224,3.9999058110291674,49.33249208086335,220.47109245317168,397.786445737687
scale_6,508.20254100103506,221.15452139904474,38.300368226118934,3.472687660429663,0.16368478157979147,0.08687766931256273,0.0768831386803614,0.06440041044381505,0.06842747718020274,0.07335684778583244,0.07446785187115422,0.07313812310580659,0.07070599290178146,0.06727218827524216,0.06437146273131754,0.06342880798883098,0.06306466510645221,0.06376783974280266,0.06539099963347816,0.06537395888053037,0.06484205388298982,0.0630137412701689,0.06203249280631231,0.06442046481155174,0.0657692460373418,0.06067141037395959,0.054282304775374345,0.05332470876020404,0.05846656850425363,0.0646313005458193,0.06379810141729049,0.059200109747451546,0.059178850117444635,0.06447777250378653,0.07037932715216326,0.07224841299100919,0.06951162323239694,0.06607794625598491,0.06463162999214299,0.063492953040975,0.0628223758605929,0.059007795535537734,0.05327224668765703,0.04817299244823179,0.04646281745165378,0.046998035637460696,0.04751614332983709,0.04763741556802662,0.04707842289038932,0.045730518464624614,0.04571711356984922,0.04748948276229604,0.0513717657823329,0.05782184472234723,0.06791729381843221,0.14624073334846094,2.538240800919058,35.69145629252306,190.29012590200716,485.8496375929456
scale_7,601.0038785603934,313.0348464537441,63.73815138484397,5.782268842221137,0.23161496834746764,0.08628202522670231,0.08374049760461823,0.062008245160214616,0.06227917385159151,0.06777716763543211,0.07019604303176694,0.06965436967311077,0.0676002308507888,0.06376836175108337,0.06013970831724994,0.05903862917666385,0.05858947700452208,0.058675383905682055,0.060075234569342495,0.060644501307688704,0.06164300779500718,0.060638088373582096,0.0588487001285656,0.06055068976367597,0.06388777023078787,0.059917579835270074,0.05200782060130704,0.048545847701191434,0.05256094670261541,0.06069061770080338,0.06166808446747721,0.0559002816960217,0.0533453059819399,0.05767325477443914,0.06457737525254333,0.06869735651642073,0.06669121289323425,0.06275771072191702,0.06069293222156336,0.05942465937641802,0.060120925351280156,0.05773248772152936,0.052501252908660916,0.04622760476105018,0.04393128820493305,0.04475735648844336,0.04587490187387619,0.04629886528789335,0.0456066498119028,0.04420083354582131,0.04315984040363966,0.04373297481260089,0.04667106948551975,0.05174592954283308,0.08698956274465623,0.41255272839393003,1.5270514025869515,1.0037517003933327,92.60438113191191,464.0262073224033
scale_8,589.0538412624351,349.0660459206481,64.08372199408369,4.040636299363466,0.10231587631192136,0.0918358209276637,0.08484131350935177,0.040516094805475335,0.033901142498294214,0.03679222412950733,0.03850810018209749,0.03903862018473356,0.03819714917392341,0.03555821954687983,0.03149652343346571,0.03217148419398507,0.03157974587996384,0.030254595660760344,0.030551742447602535,0.03147213128836028,0.033721267982956535,0.0381374898301795,0.03603542041811699,0.034105579436393946,0.0376800002159913,0.038088269012102605,0.03241595816238998,0.0270219646554745,0.0263108870467086,0.03276792617883998,0.03760013428590931,0.03286892610541462,0.02838347331425424,0.0287258647100052,0.03316828832308817,0.03842084917202317,0.0388892415377188,0.03547417250508202,0.03308506298101008,0.03196027599231384,0.032759146764350176,0.034458166184304424,0.032005433581580874,0.028187669011327604,0.025328276347757195,0.027112054437070033,0.02920541576696126,0.02975347081461385,0.029411471636632273,0.02857452315382522,0.026479104018590674,0.026301784836829798,0.027350541042266863,0.029071750211301827,0.19676671769817675,4.413767433523591,36.93878760624194,87.14192266707772,3.612866797237926,179.44063302276345
scale_9,2.552688066390221,368.91903312751975,359.854750230309,64.63111253822491,2.7326865180250586,0.5605614717417656,0.17027073716377317,0.110925854778289,0.04538381193771124,0.029342082832373096,0.02610897867158826,0.026581605762355198,0.027358672896517375,0.02550190473887803,0.026177062622035525,0.022125137578408727,0.022592798821685144,0.025452588282436406,0.022273092140577988,0.020502498210795115,0.021095011044160745,0.02251909184756697,0.03186235000968312,0.03648812396584788,0.027487605051158298,0.024820535674857244,0.02792980034619652,0.02781696413345786,0.028197221300792257,0.023352026474771897,0.02074392461244409,0.027589543475569175,0.028872803283882354,0.02661561510299622,0.02503090641780203,0.022439921482698983,0.02498682470493141,0.028521025382768395,0.025947222926346866,0.02521319234047698,0.02284965277771038,0.021181165756420924,0.023129865666706318,0.024159345453086272,0.02371650143048946,0.021869110775609824,0.023883534602525538,0.026489142110855197,0.026490188422327785,0.02518178907747665,0.02545301107990043,0.025514678633270834,0.024952412178869083,0.03212375624004323,0.10942627106069709,0.43238191489066247,0.511711695753554,60.62664647915378,360.0383554741725,370.4036826582896
