,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,0.0006031655176050497,12.619254462761798,0.017363435285151396,0.0028339451736283136,8.277367914353663e-05,1.347595696810159e-05,7.278597315332569e-06,5.194973611122269e-05,1.1919974642896054e-05,6.347487884813654e-05,5.164835959105029e-06,1.1595689942695196e-05,2.530737899312997e-05,2.453777903684306e-05,6.601738060839668e-05,1.2737062237811137e-05,1.3214966321225858e-05,9.378657135803386e-06,9.299159777981824e-06,4.9063907595625436e-06,7.617328283358241e-06,5.980126194662121e-06,5.385818429959385e-06,6.447905992337019e-06,7.095929838735835e-06,6.4559266201612885e-06,8.172232876584802e-06,7.068020698261015e-06,3.061894913637071e-05,1.0816762369804026e-05,7.597913708717994e-05,1.5600074155487675e-05,1.2387947701967714e-05,1.4125964141703631e-05,1.3304932306194123e-05,7.266406809629378e-06,1.9915562800910115e-05,7.846206821890673e-06,1.88822269037612e-05,3.042520176701476e-05,5.302120887417055e-05,3.616850015351088e-05,8.099517055773172e-05,9.304197049381867e-05,1.6275911785649867e-05,3.675260438833531e-05,1.420084300795389e-05,1.608229903957821e-05,2.9463759882724854e-05,3.5663411044747454e-05,1.1955182238666286e-05,0.00033673473290197884,0.0004801981822338177,5.537501394328873e-05,0.00039513594572671625,9.751756853131051e-05,3.210936237514405e-05,0.0028040879088270486,0.01703659261833452,12.63249698619008
scale_1,2.3806174007774796,2.4306795621286987,0.0446973540949608,0.00017769069382089013,4.0727917606607876e-05,2.6509545899012836e-05,1.7194624747555824e-05,6.239356794395217e-05,7.617003835709608e-06,0.00010170495431841223,1.5400463500611076e-05,1.4984136386593922e-05,6.849477314763363e-05,2.521290405108651e-05,4.932690391182069e-05,1.3064537505701683e-05,9.12386681221119e-06,1.00377130853063e-05,1.2091096182972885e-05,6.206472208564621e-06,6.376008536704639e-06,8.100148213063644e-06,8.625173653887497e-06,8.39676386007141e-06,1.0415114242939452e-05,7.909048122077849e-06,1.2597709644522939e-05,8.916507725338285e-06,7.731831490091492e-05,2.1499608869321876e-05,6.891320290261907e-05,3.2251716783219794e-05,1.0414485553662548e-05,1.1675461358953942e-05,1.6991618172116466e-05,8.735187544978876e-06,2.5617905676881448e-05,8.653118528884522e-06,2.2840607325736185e-05,5.143145232509279e-05,8.112284503811382e-05,6.803373218756931e-05,7.698911064122572e-05,8.045687655774298e-05,2.3294593552445564e-05,1.709906907628545e-05,3.152364736087215e-05,3.085674647446063e-05,3.0093933334250745e-05,3.3228417136383514e-05,2.9388079087658803e-05,0.00047112516907810674,0.0007459705820857416,7.771899281197623e-06,7.960906564949486e-05,1.4608817388656575e-05,0.0007844026687032084,0.20363182923868917,0.6361568308077821,35.184805330200824
scale_2,37.184343440139926,5.776133860631486,0.020315574057225762,0.007264842173761005,4.800389906841464e-05,9.86968666387795e-06,2.3820422808501673e-05,2.7413840930998298e-05,7.257783194183226e-05,7.250276665554796e-06,7.617336554001514e-05,4.0656847785753903e-05,2.3270611256685932e-05,6.854950892553874e-05,1.8530196234165402e-05,2.9956515280550795e-05,1.241358981901298e-05,8.411669655338173e-06,7.096704122037216e-06,9.754205042181603e-06,6.555905947299798e-06,5.557910073887644e-06,8.441831361241121e-06,8.723489066511392e-06,8.243347852601304e-06,9.131533316915035e-06,7.90478706876822e-06,1.3965573149013094e-05,1.2790959505241227e-05,0.00010068303759866833,2.415226778841849e-05,3.8933906819926144e-05,3.5390824404404767e-05,1.8467572734372747e-05,9.356174242973316e-06,1.553797494211102e-05,7.699333664539419e-06,2.1854050182885446e-05,8.578599797891735e-06,3.2959919419671135e-05,3.619233694926071e-05,5.386670358773936e-05,9.488431559077878e-05,4.788736887036698e-05,4.8583647031624316e-05,2.093044189617153e-05,1.8894646224436005e-05,2.3517989889240197e-05,3.05729831008845e-05,2.4270622052898584e-05,3.3599050371043296e-05,0.00016747494074431755,0.0001628826019566023,0.0004324990634443754,8.320207028489214e-06,2.579876023424399e-05,0.00046526790475712415,0.18221000676630847,1.307600364784559,4.010241835759099
scale_3,3.9657223246915794,14.399058874193736,2.5550857335298662,0.0523686446923231,1.938536029120873e-05,6.15797722426172e-06,1.029116736115054e-05,1.1473676780219147e-05,3.055903854021469e-05,5.226210843597748e-05,4.715887273400435e-06,3.4117108442846126e-05,3.734166263618327e-05,1.759583471490657e-05,3.4122588834298544e-05,7.762742971633624e-06,1.0695891541494393e-05,6.098848058209499e-06,6.009776665735919e-06,3.5041228603917925e-06,4.897162878890844e-06,4.5110788693710735e-06,3.7314772351107596e-06,5.8905957244216786e-06,5.1978218226092735e-06,5.259327839489562e-06,4.4907544800609655e-06,1.0421377649958845e-05,1.3133763134710934e-05,1.6653002011276374e-05,6.623139849752916e-05,1.4343884811312939e-05,1.1520699691336835e-05,1.7369683237932982e-05,1.1450093593362228e-05,6.01144223942717e-06,8.25326701970216e-06,6.473628103712726e-06,1.2419836069694148e-05,6.216750766473533e-06,3.049519802904214e-05,2.644438828236151e-05,1.8092816571539345e-05,6.9431704386196e-05,1.2580130634686494e-05,1.7608591017805613e-05,9.44810719769124e-06,2.099878709095575e-05,7.804353355470108e-06,1.6473427478836196e-05,3.3691004299028764e-05,8.46798490934953e-06,0.00022608381236552473,6.132785349216921e-06,9.632829766143477e-05,1.0201939238687394e-05,0.0008762737740672154,0.1672922314565388,2.844090528780684,3.4665684958176084
scale_4,0.0006235124190648575,0.9013125428323981,0.21656430761239914,0.008509386902297704,7.650807165421512e-05,6.1633908822377764e-06,1.432687727033097e-05,3.2963962139974834e-06,2.8233652805342618e-05,3.1906664025901196e-05,6.446832951237201e-06,1.5517736408287642e-05,1.2664953358051933e-05,1.015741546350727e-05,1.1035266036265537e-05,3.372910847716251e-06,2.4957882773800968e-06,2.781661896485536e-06,2.847288998588013e-06,1.8935463457044771e-06,2.7347049874680495e-06,2.8936494620648096e-06,2.564201523447327e-06,3.2830979838980027e-06,2.8733061953235554e-06,2.8955535246173873e-06,6.59057535534627e-06,2.2003031270008466e-05,9.942169033211418e-06,1.1517984216438602e-05,2.9472434746774637e-05,1.1552071651445724e-05,2.676836681705159e-06,4.047088458093175e-06,3.0749920072484095e-06,4.140239772449617e-06,2.751923204140237e-06,6.142237428312153e-06,6.637250019331866e-06,5.681906988645948e-06,2.130893229501422e-05,1.7806962550410507e-05,7.447716131119474e-06,2.3127084478166982e-05,7.528502038964074e-06,4.940234700570102e-06,5.513954790580029e-06,1.1845699193209443e-05,4.4397137083680614e-06,1.9334702232003576e-05,2.5731108246669537e-05,2.4260379905348653e-05,5.926465610476739e-05,3.4279207873698975e-06,1.5187516142137531e-05,0.0032499571465442376,0.21225255551784047,3.2913572324509657,11.44716309095195,6.579809518232237
scale_5,15.792419817786039,3.807021859709964,0.22953729773084777,0.006010215106349623,2.0187268869022835e-05,6.435688180314272e-06,1.7889161296505213e-05,1.1550113588530396e-05,5.009708080496121e-06,4.226065425051686e-05,4.0500910514465116e-05,1.9238367386131463e-05,1.4128881304577385e-05,7.781187732414308e-06,1.0650445525738407e-05,1.177828542968056e-05,6.6920224642069e-06,3.885840312787786e-06,4.04359912214594e-06,3.6858245554407965e-06,3.1431225637745267e-06,4.109596201416229e-06,4.193691371315124e-06,3.908910045275434e-06,4.58899403316693e-06,4.787688812660501e-06,8.698496265014346e-06,2.588880453039305e-05,3.866220585989965e-05,1.0283555600585323e-05,1.2628044714577405e-05,3.2260772159874e-05,2.4360254841134466e-05,8.392080547771995e-06,4.1526589613737835e-06,3.759265022939721e-06,4.867020398621405e-06,5.092959765499929e-06,8.992062313532258e-06,7.77080079893961e-06,1.597564875959073e-05,3.262039110109182e-05,1.655185751784489e-05,9.278087550792211e-06,2.004267660005316e-05,1.5715036441804406e-05,8.412556423482927e-06,1.1492375835558e-05,1.3786615570525424e-05,1.7778893057234586e-05,3.276720636154837e-05,1.5533529755098477e-05,4.143117553406899e-05,2.5091145232156512e-05,0.00010668666891412509,0.008337067912053875,0.27748658372484375,3.460117901885588,15.471888093635785,27.916408919485985
scale_6,35.54076531801973,15.246561003414513,2.4873087425222704,0.19185407008823663,0.006457502326495551,9.500454456075993e-05,1.641349627116799e-05,2.002714098619494e-05,6.402175472251994e-06,2.696720913769646e-05,6.410651155819457e-05,4.404673470887133e-05,1.8272681067847512e-05,1.316110724897146e-05,1.0737989592569631e-05,1.6945159186887116e-05,1.365383205190724e-05,7.21301749303146e-06,5.311329948305734e-06,5.5856508959819035e-06,4.583354874393099e-06,4.872035521855708e-06,5.7811827145106275e-06,5.404808683748501e-06,5.888732692979581e-06,6.6388140622305076e-06,9.599665575273426e-06,2.3707597198037535e-05,4.9103632218165224e-05,3.4591524094128875e-05,6.167676130438229e-06,3.2333059226192415e-05,4.49093349888799e-05,2.3502639787458563e-05,8.67573344382118e-06,5.0971309036504195e-06,5.921848292163008e-06,6.5829603370727245e-06,9.165793413235947e-06,1.2506327435543664e-05,1.2965210208287802e-05,3.3852031317102456e-05,3.7718911773543975e-05,1.106991373200289e-05,2.1295105884343403e-05,2.7402882727219895e-05,1.7228570169634317e-05,1.1549354174138618e-05,1.897255364661705e-05,2.2249413926220516e-05,3.231771191451083e-05,3.6545460742959874e-05,1.2896118233905212e-05,5.110897549653098e-05,0.00011226619268707432,0.0050959290505706994,0.17279863877048335,2.5003630280000233,13.352403902107776,34.09636931008217
scale_7,42.12613664428905,21.677778456890042,4.202768311381727,0.3198024157692134,0.008905673987539216,7.635304950296601e-05,1.7604104428329556e-05,3.798429893052933e-05,1.9971247882377116e-05,1.807423989833935e-05,7.536052981903603e-05,6.830699198807712e-05,2.974104074143469e-05,2.11565674885373e-05,1.247949805430425e-05,1.8365459074285244e-05,1.7928904578302754e-05,1.0152206317007499e-05,6.502525630067678e-06,7.1789464765230696e-06,6.2603676874121624e-06,6.033383057166569e-06,7.639032622999675e-06,7.070983541445244e-06,6.931440664471738e-06,7.360266084895303e-06,8.229416477276388e-06,1.730218041290961e-05,6.362688917530254e-05,6.498498166619424e-05,1.1651326707539102e-05,2.649805311454693e-05,5.402517351252137e-05,3.3106673778519676e-05,1.2410110096821372e-05,6.519229899107296e-06,7.872435721876016e-06,7.738696378928487e-06,1.203488580730128e-05,1.8561208380384654e-05,1.0951214302544535e-05,3.9179995262062135e-05,5.9584575616885175e-05,1.7075540964094963e-05,1.8702283766928275e-05,3.418029361251544e-05,2.6116078731337393e-05,1.2825365999747106e-05,2.2357617834954912e-05,2.1952719375066714e-05,4.972021027687609e-05,7.569966230196413e-05,1.169722940518421e-05,8.681187206528345e-05,0.001935614749625531,0.024240697128343657,0.10218359200369644,0.06529931948075841,6.495742312727678,32.564599935295625
scale_8,41.43662326294963,24.328641330024173,4.188007657283015,0.16684283875465208,0.0005016198540479044,0.0007136276701808898,5.878729208462497e-05,7.018965931701207e-05,7.736850459529444e-05,1.1589001723580695e-05,8.990889462455955e-05,9.531890044082897e-05,4.7469956883429395e-05,4.6755500747105147e-05,2.205181105932407e-05,1.9770985217128436e-05,2.2137796565510254e-05,1.3943377151954016e-05,8.256032810516699e-06,1.0125908256978547e-05,1.0151704566395938e-05,8.062846556182766e-06,1.1136563566273841e-05,1.0914742283529465e-05,9.448854296550717e-06,1.2106035172565599e-05,1.973749593422797e-05,1.124733436651104e-05,5.622795032905567e-05,0.00012686277069980591,4.838654290319019e-05,1.7372963961962125e-05,5.4482085582764757e-05,4.1083439759146205e-05,1.629771255131733e-05,9.86982857380861e-06,1.1080196553078068e-05,1.5346779189872226e-05,1.6005430142967577e-05,3.2595633376880934e-05,2.3327091578418858e-05,3.261061613302432e-05,9.470383604151175e-05,4.8233157728300544e-05,1.565458186361192e-05,4.113300237359799e-05,3.658986619283187e-05,1.9332568308733502e-05,3.0478542373515344e-05,4.214735615939232e-05,6.162001929859978e-05,0.00012053874634737564,4.45725191039397e-05,0.0001597738747807304,0.01159562534365326,0.30746905575047817,2.590495531649226,6.1122748786295835,0.24966994445768417,12.591961018053873
scale_9,0.0021242548033336022,25.95561896577418,25.273271271225287,4.263934083301166,0.03500401882250644,0.02841846854126353,0.005650120865988598,0.00022587171112988322,6.973215432957488e-05,0.00021517994205765462,6.957526545942823e-05,7.0121392546672e-05,0.0001571342889168009,7.265490017037104e-05,8.435187791906063e-05,5.020260852951474e-05,2.2048068481413228e-05,2.6803281116587098e-05,2.273583836966501e-05,1.3730916194105155e-05,1.4017980082745768e-05,1.8833454881389257e-05,1.4298541542643463e-05,1.7241254819068393e-05,1.9633324960729566e-05,1.6828979405364985e-05,1.9057823916600707e-05,5.8723992251287354e-05,6.0880033520910385e-05,2.792598899677937e-05,0.00018722300626729761,0.00014639525683735906,1.9711558526648936e-05,4.652178603796981e-05,5.058207252858539e-05,2.3779799671358862e-05,2.0503791606166203e-05,1.8096338316664486e-05,3.5022499261079186e-05,2.022050701917407e-05,6.585516677449058e-05,8.778349901800492e-05,2.798816471239232e-05,0.00013068624909697517,0.00011547708131711728,2.2398593542593328e-05,4.026486538603201e-05,6.289182832790834e-05,4.1641564772902703e-05,4.7640421028428455e-05,0.00012089161675840312,3.303710167042234e-05,0.00029639896898505264,0.0002812974475708655,0.005698189210160596,0.02866089818788521,0.03384502253996988,4.255192547481412,25.26741915940798,25.989830040464525
