,time_0,time_1,time_2,time_3,time_4,time_5,time_6,time_7,time_8,time_9,time_10,time_11,time_12,time_13,time_14,time_15,time_16,time_17,time_18,time_19,time_20,time_21,time_22,time_23,time_24,time_25,time_26,time_27,time_28,time_29,time_30,time_31,time_32,time_33,time_34,time_35,time_36,time_37,time_38,time_39,time_40,time_41,time_42,time_43,time_44,time_45,time_46,time_47,time_48,time_49,time_50,time_51,time_52,time_53,time_54,time_55,time_56,time_57,time_58,time_59
scale_0,2.9130016595398026e-07,0.0007521507814940066,6.220631779036393e-06,9.085895798906973e-05,0.00018448407849120104,8.410559290550703e-05,8.201695757039098e-05,0.0001005633907553651,3.0014459401622715e-05,9.425269828414794e-05,0.000161820315446729,3.9795080865657796e-06,6.367374123092238e-06,6.667835977569493e-05,0.0002188559138142175,5.8185545646652804e-06,7.5659710947223315e-06,9.221281606385575e-05,0.0001534015821338269,0.0007054492160775993,0.00012447419664301187,0.0006403511539324802,0.0006854754579046085,4.555335684223058e-05,0.0002833209354806836,3.165375923689103e-05,1.0718288644131679e-05,3.4510324858753692e-06,1.4776286204118385e-05,3.819075980900911e-05,1.73022842671946e-06,2.2498488169420242e-05,6.273361267897828e-07,1.3393653919023099e-06,7.056524101432664e-07,1.2298841248780867e-06,2.9631281373260907e-06,1.0593864557603583e-06,1.6220757818086543e-06,5.649283024854074e-07,2.552834891504756e-07,1.275317527946648e-06,5.492995073367479e-07,1.0937642619179979e-06,7.833639558412849e-07,6.192700090048774e-07,4.1779782697552234e-07,6.927733581241526e-07,1.7390816995305022e-06,1.0178859182340515e-06,2.072460346811646e-06,1.0903535163843392e-06,4.844738642711272e-06,7.602230802293273e-07,6.600123346434882e-06,3.329157226674933e-06,5.663274257525432e-06,3.1633807110507793e-06,2.76097262718936e-06,0.0007506521420204583
scale_1,0.00013670675835370495,0.00014858069247778352,3.9852325354066516e-06,0.00012181302485462455,0.00042020005781400605,0.00017842613757563052,5.510231864243953e-06,0.00014585237083524562,0.00015870044000657418,6.748371418656588e-05,4.431708283491255e-05,3.1333869307825404e-05,2.2623543870133015e-05,4.9207532173616364e-05,0.00034447975720970284,5.94866773906855e-05,0.0001697436777045121,0.00025556868734037376,2.321926033608101e-05,0.0006878516397706847,0.00021595533536721988,0.0006406186048530953,0.0005795036515148228,2.1623404838856943e-05,7.75667327724406e-05,3.0154106416797985e-06,3.1200100163224875e-05,1.1683090005447483e-05,3.3344366476994055e-06,7.214266876248475e-05,5.183579641733241e-06,4.5829752096868744e-06,9.049340819387117e-07,4.194853538376303e-06,3.4596463792868215e-06,8.144012179177897e-07,4.951633758679684e-06,3.241049699578114e-06,6.739772385019805e-07,8.719385570878534e-07,3.3701483034505716e-07,2.6191868249255134e-06,9.989213833658897e-07,8.05658880425801e-07,1.2243463034482988e-06,1.3245080162402285e-06,4.071594157854951e-07,8.52914400258198e-07,3.6239470588693806e-06,1.9956727813232617e-06,1.6674053858832185e-06,5.834175689168322e-07,7.169370537778873e-06,1.0202064524079343e-06,9.33999451860314e-06,9.559057433490843e-06,9.174914675484397e-06,1.3408322896596825e-05,3.889777982159063e-05,0.002091960417264194
scale_2,0.0022079750004007324,0.00033569511143808115,4.9877904389160875e-06,5.163455290328593e-05,4.318254777995424e-05,0.00037952614878260645,0.000271610463834526,7.832318138247622e-06,3.800466377408467e-05,0.000183098945926188,5.5824865754026384e-05,1.6478332857450123e-05,2.6955193711799766e-05,5.715230581792983e-05,1.2049691501681917e-05,0.00023768559756614534,0.00024185292283921656,0.00014245602329406392,0.0002186326687245776,3.288853739492726e-05,0.0004011465390117202,0.00034056898524565917,0.0002714509325359149,0.0002892715428362713,1.1717036345007062e-05,1.902105488415698e-05,5.068179312430682e-06,3.167255845094444e-05,1.4343431887248153e-05,5.90269723989354e-06,6.973148872378858e-05,1.1816309033787367e-05,1.1474540866400972e-06,1.0218101879737263e-06,5.783022417860992e-06,6.0783786513513135e-06,8.426297047427011e-07,4.8117813867403e-06,3.667853293301856e-06,9.511610168239052e-07,1.1162020099855948e-06,7.72879717114943e-07,2.4951237683060524e-06,1.0281731149729408e-06,7.621053760430901e-07,1.700710314216909e-06,1.7297204530773529e-06,8.941326309824107e-07,7.239820739628215e-07,3.7803799596152382e-06,1.531765880645765e-06,1.5608351059541048e-06,7.069457788981926e-07,6.2583215284498685e-06,1.2277253890050074e-06,9.440311414184937e-06,1.3076051844231712e-05,2.2965551586096498e-05,8.132563892436025e-05,0.00023705115662956444
scale_3,0.0002390362781499695,0.0008542920035566062,0.00015094365535750303,6.936638166371286e-06,0.00014643146228770812,7.155812277360422e-06,0.000156805826358526,9.991778175456103e-05,1.2886713860149107e-05,7.555926439347537e-07,9.34754113213104e-05,1.7859536268511693e-05,9.538547196513425e-06,9.734489939886511e-06,9.941824000631584e-05,6.9961517517358675e-06,8.28358220500426e-05,0.0002120743113423349,2.402895769038194e-06,6.054446435652082e-05,0.00016643404904235462,5.7509827114176806e-05,0.00028378490084840925,1.956785541341653e-05,7.369367673924017e-05,5.4584458251211204e-06,7.74982945138838e-06,3.267727988825108e-06,1.1794438826137211e-05,9.869847843818891e-06,7.142502678340706e-06,2.6489270416895524e-05,6.3909944086443536e-06,1.6279411998457185e-06,6.156824050416249e-07,4.2079560720147164e-06,4.871075726800875e-06,4.479675985492991e-07,2.225498492702669e-06,1.3759879317615504e-06,8.381209747963669e-07,7.048632148936112e-07,7.655365303723404e-07,1.1049134926267773e-06,5.178088780318172e-07,3.660611861368526e-07,1.0160331662926536e-06,1.1366717347461422e-06,1.0444912302538048e-06,5.001746767963465e-07,1.8103213334641025e-06,4.606033548847787e-07,1.0551448330820823e-06,1.6109875222496686e-06,3.2895640961939977e-06,2.0481609978238603e-06,4.335472171720949e-06,1.7111703319935714e-05,0.00017779355994323938,0.00020979214515295542
scale_4,5.253220388511663e-07,5.5951102636033095e-05,1.4345870570908e-05,8.241225675258054e-05,0.0001720775840959629,2.7511732468812462e-05,4.162457045355047e-06,4.22747737393165e-06,2.673253858610331e-05,6.661331954299615e-07,1.761284684742296e-05,2.9610522107275123e-06,2.327721221304625e-06,7.627976263726091e-05,0.0001465947346315249,3.878071617590381e-05,8.002369147862227e-06,1.125748001202631e-05,1.5979425717363767e-05,5.43662832118649e-06,9.181620717084587e-05,1.1188849414313707e-06,5.8783270213275396e-05,9.362556414344387e-07,8.905609546190976e-06,1.1052662927234141e-05,9.172702864367412e-06,3.5621397958562506e-06,1.7423771097314756e-05,1.2361138609274292e-05,3.251310394894621e-07,2.423176713996854e-06,2.8993716559815248e-06,2.1497403424830954e-06,2.9055928874118383e-07,2.3220486393520043e-06,3.0148114179140914e-06,7.49638598161662e-07,5.165128418802312e-07,4.462107995185706e-07,8.14474246231975e-07,6.09536051239671e-07,6.082211612825497e-07,8.805574075054726e-07,6.874758177298404e-07,2.0454760768638274e-07,3.339425533049677e-07,1.0620417394660285e-06,8.926208461250413e-07,2.1932364633573374e-07,3.3543664742842334e-07,1.0374021567770388e-06,1.1369981231572459e-06,3.558393243313135e-06,5.544670428213168e-06,4.635707737808171e-06,1.2907977501825404e-05,0.00019574317721441365,0.0006823741435399275,0.00039242092136242666
scale_5,0.0009264938287953522,0.00022211996175142338,1.4490008974940535e-05,4.258280803548447e-05,0.00026633363763936286,0.0002778900978383655,0.00015675136853453978,5.369266700742324e-05,8.373606213679063e-05,3.5729697442571255e-05,4.666563289497795e-06,6.322411830589945e-06,9.466053395336362e-06,6.346092635348554e-05,0.00026295969972987224,0.00027859839298385067,0.00014509412499379693,1.2702655394692667e-05,1.6812421099914366e-05,6.9355364886189805e-06,3.42151620721046e-05,3.7273441714869116e-05,5.830746100149473e-06,1.1759683665676467e-05,6.540463899421189e-06,1.431031355042232e-05,2.9597391773307116e-05,2.912338725268957e-05,3.6618154900386565e-05,5.094805248342088e-05,2.9573076117592694e-05,7.616856907733402e-06,2.7944719092008105e-06,5.3311166142080025e-06,3.49001845582444e-06,5.657379557196459e-07,2.865689633532512e-06,4.261578131380723e-06,2.5931166749984756e-06,1.4649272336622726e-06,1.3976429559577658e-06,1.8377860478082468e-06,1.6289058093886428e-06,1.8785485448557127e-06,2.433844596639031e-06,1.8281058665729346e-06,7.031406887813091e-07,8.959839819790229e-07,2.013370456318711e-06,1.5430205273660757e-06,8.172219637725862e-07,1.3914407251746e-06,2.701138936651393e-06,5.194816895451268e-06,1.1833886287837842e-05,1.6366535680273447e-05,2.6390104369140568e-05,0.00020358445970696445,0.0009121236019873517,0.001655462189241771
scale_6,0.0020934783657977347,0.0008923883410657766,0.00014400405793132753,3.256419514649054e-05,0.00020584185896312262,0.00043226274506428104,0.00037433151142601085,0.00015940458466193614,0.00011458811688832201,9.232986510470879e-05,3.127179371848338e-05,3.689690257835896e-06,1.2690307260859795e-05,4.615145986754404e-05,0.0002353896175426987,0.00043158326629866837,0.0003525987612735911,0.00010479913086622577,2.513143287818406e-05,1.4653882865636054e-05,1.005287071018643e-05,5.831985341903139e-05,1.4780991665578402e-05,1.4197145973710871e-05,1.5166685017766117e-05,1.2956357637937497e-05,3.4164650927480205e-05,4.91202113432457e-05,5.153518452552046e-05,6.881177242535815e-05,6.628533461665423e-05,2.8615495497954133e-05,6.385324610807592e-06,6.140788728997339e-06,6.928235595828257e-06,2.2848466236384316e-06,1.5508989184520928e-06,5.565523099354481e-06,5.377339441079539e-06,3.0574481406933798e-06,2.096232840923751e-06,2.468777362060465e-06,2.652396199832922e-06,2.6474745224222728e-06,3.36148516409507e-06,3.388795926336305e-06,1.8995747036301447e-06,9.915411639069763e-07,2.080326625371484e-06,2.8340412346811028e-06,1.85272357140415e-06,1.5501358786224624e-06,2.993485915937207e-06,5.845270992974537e-06,1.2942865060806724e-05,2.224392952618601e-05,3.1182111813033544e-05,0.00015368950640896252,0.0007839549799199438,0.002016265468479653
scale_7,0.002485820013382286,0.0012734574071296772,0.00025459871952280254,2.1080317238890578e-05,0.0001350712679165424,0.00042698755273183056,0.0004065157477612041,0.0001594664805574173,0.0001347440275492916,0.00012308498417763712,5.045701066360744e-05,6.879581528388203e-06,7.733624629539593e-06,7.314682407279166e-06,0.00015615987444533055,0.00045321328044934446,0.00045604427143447197,0.00011694820260408721,4.632765370402638e-05,4.165899551877043e-05,9.3063020122395e-06,8.330916116897276e-05,2.319477361947079e-05,1.0651269640106855e-05,1.7981100701059785e-05,6.96540060508244e-06,2.5866040026686873e-05,4.1268395851088906e-05,4.3797150975917e-05,6.972068899388913e-05,7.864438182342238e-05,4.0992677639865035e-05,8.638713137872108e-06,5.933714156923059e-06,1.0164755883152687e-05,5.1765672899509545e-06,9.707014178041843e-07,5.3284928776164394e-06,6.361470000235604e-06,3.823246037369509e-06,2.2101869160805e-06,2.579880148820808e-06,2.8472239835356695e-06,2.517677475291879e-06,3.2939412764565293e-06,4.121719349480303e-06,2.748436287625474e-06,1.004490111683193e-06,1.9521986383757972e-06,3.146982321385763e-06,2.0529355937033466e-06,1.5486985439295577e-06,2.7489264362304237e-06,3.5396782011446785e-06,9.362741025809119e-06,2.2790555302647534e-05,3.367773037376277e-05,2.0132911706960886e-05,0.0003810152895929868,0.001923347614923536
scale_8,0.0024580352130434166,0.001435555728844928,0.0003278919437884132,0.0001146529786964364,4.7156840755047185e-06,0.00030494693310769257,0.00029198970961483297,9.809422865621934e-05,4.421941922632245e-05,0.00014488345724786167,8.24605822931426e-05,1.4434380154259217e-05,4.56159392421786e-05,5.622306574189073e-05,5.218585343419665e-06,0.0003490758022174659,0.0004127004659152574,0.00013060445309927927,2.7675338760483696e-05,7.965592432607553e-05,1.3727518000646296e-05,0.00010988060871429869,0.00010508487280515459,1.9818771606511858e-05,3.232231227936175e-05,3.314103727826436e-06,4.536698230650265e-06,2.4025689129133492e-05,2.3775894200426404e-05,3.0545981276955206e-05,7.644551457367365e-05,4.81326860335317e-05,9.5405207549314e-06,2.7821053545151965e-06,1.3191038210909581e-05,1.2567712089926125e-05,1.807016079569042e-06,3.870804354396931e-06,6.708062963521222e-06,4.039538874402405e-06,2.1673945244493995e-06,2.0042273032760606e-06,3.2656199932798962e-06,2.1610912860195172e-06,1.8944239800500878e-06,3.785316377295695e-06,4.116143965894141e-06,1.5772671738667368e-06,1.031663610022852e-06,3.1008827164487236e-06,2.5581848053444067e-06,1.9191378659041505e-06,3.588927888622833e-06,4.252323296559419e-06,3.516795511160908e-06,2.9105572201626108e-05,0.0001795083452885572,0.0003954568051828342,2.4163384901169224e-05,0.000741109522364166
scale_9,1.4887818606847983e-06,0.0015568435135605763,0.0014997555697217088,0.00035365050784573254,0.0005275040613740285,0.0002331085202033612,7.223057650442734e-05,0.00022435124335573204,1.587989044745433e-05,5.2382912589418944e-06,9.473235704320201e-05,0.00011029627470554407,9.044998799585316e-06,7.577617813899452e-05,0.000384640653661963,0.0002063373744908908,7.185038347453054e-05,0.00040815174596721225,8.328034500245659e-05,4.631402197273735e-06,0.0001663651932529016,0.00012449220339611486,0.00013536870984373782,0.00022801163727188348,8.983092435722446e-06,6.860792015803537e-05,2.7845658268929896e-05,5.992537405906916e-06,2.167855464065506e-05,4.7877520626222806e-05,7.011029546560031e-06,4.637755348216728e-05,5.432612936672137e-05,1.8877447812293123e-05,2.384429136525441e-06,1.1210917241421711e-05,2.4449886583775493e-05,8.95333725381448e-06,2.5075535319257893e-06,6.44428298865695e-06,4.973718591454327e-06,3.677022050458136e-06,2.2194317916460372e-06,4.335869764177397e-06,4.0211717795974055e-06,1.4192019067467835e-06,2.467604484804156e-06,5.4996131123554565e-06,4.952294355121214e-06,1.355503738054378e-06,2.498149746722157e-06,2.9960326700057674e-06,3.6532857523826368e-06,6.720354760845459e-06,1.606663814053642e-05,1.4472826282492092e-05,1.0124651905924237e-05,0.00026439177075299414,0.0015378752854599516,0.0015742154504898563
